Time_s,RF,BF,VM,ST,FX
1.884,-0.0046,-0.1441,0.039,-0.126,-8.5
1.885,-0.003,-0.1628,0.048,-0.1155,-8.2
1.886,0.003,-0.105,0.0352,-0.042,-8.1
1.887,0.012,-0.0256,0.0232,0.0427,-7.8
1.888,0.0202,0.021,-0.0046,0.132,-7.6
1.889,0.0255,-0.0218,-0.0256,0.147,-7.4
1.89,0.0217,-0.06,-0.039,0.0952,-7.2
1.891,0.0165,-0.0293,-0.039,0.036,-6.9
1.892,0.0067,-0.0413,-0.0105,0.0307,-6.7
1.893,-0.0105,-0.042,0.03,0.0577,-6.5
1.894,-0.0218,-0.0443,0.0457,0.0405,-6.3
1.895,-0.024,-0.0923,0.0307,-0.012,-6.0
1.896,-0.015,-0.1155,0.0217,-0.1935,-5.9
1.897,-0.0023,-0.1103,0.0052,-0.318,-5.6
1.898,0.0082,-0.078,-0.0195,-0.2055,-5.4
1.899,0.0135,-0.0173,-0.0555,0.024,-5.2
1.9,0.012,0.0675,-0.0803,0.1275,-5.0
1.901,0.0142,0.0757,-0.0885,0.0547,-4.8
1.902,0.0127,0.0352,-0.0773,-0.0091,-4.6
1.903,0.0112,0.033,-0.0495,-0.0585,-4.5
1.904,0.0052,0.0045,-0.0181,-0.1021,-4.3
1.905,0.0015,-0.0278,0.0307,-0.1095,-4.1
1.906,0.0052,-0.042,0.048,-0.0023,-4.0
1.907,0.003,-0.0458,0.0495,0.0817,-3.9
1.908,0.003,-0.0368,0.054,0.1237,-3.7
1.909,0.0015,-0.0173,0.054,0.2025,-3.5
1.91,-0.0046,0.0112,0.057,0.147,-3.4
1.911,-0.0053,0.003,0.0495,0.057,-3.2
1.912,-0.0091,-0.0203,0.0375,0.036,-3.1
1.913,-0.0113,-0.0173,0.0165,0.0345,-2.9
1.914,-0.0091,-0.0008,-0.0015,0.0135,-2.7
1.915,-0.0075,0.0022,-0.0008,-0.045,-2.6
1.916,-0.0015,0.003,0.0015,-0.1006,-2.4
1.917,-0.0008,-0.054,0.0067,-0.1095,-2.3
1.918,-0.0046,-0.1665,0.0052,-0.114,-2.1
1.919,-0.0068,-0.1575,0.0142,-0.129,-1.9
1.92,-0.0053,-0.0953,0.0465,-0.15,-1.8
1.921,-0.0015,-0.0893,0.0645,-0.159,-1.7
1.922,0.0022,-0.027,0.0525,-0.1155,-1.6
1.923,0.0037,0.0847,0.024,-0.0818,-1.5
1.924,0.009,0.2272,-0.0195,0.0202,-1.4
1.925,0.0217,0.327,-0.0555,0.0555,-1.3
1.926,0.0247,0.3007,-0.0645,0.0795,-1.2
1.927,0.0217,0.252,-0.0308,0.1492,-1.1
1.928,0.0232,0.105,0.024,0.0915,-1.0
1.929,0.0142,-0.0413,0.0345,0.2242,-0.9
1.93,-0.006,-0.042,0.0232,0.2722,-0.8
1.931,-0.024,-0.0503,-0.0098,0.138,-0.7
1.932,-0.033,-0.063,-0.0346,-0.0023,-0.6
1.933,-0.0315,-0.0825,-0.039,-0.1426,-0.5
1.934,-0.0218,-0.0915,-0.0428,-0.0188,-0.4
1.935,0.0037,-0.0915,-0.0203,0.1425,-0.3
1.936,0.0262,-0.1553,-0.0128,0.1807,-0.2
1.937,0.0277,-0.1696,-0.0135,0.0045,-0.1
1.938,0.0142,-0.0878,-0.0158,-0.1373,0.0
1.939,-0.003,0.0397,-0.0218,-0.105,0.1
1.94,-0.021,0.1492,0.0007,-0.2011,0.2
1.941,-0.042,0.1785,0.0225,-0.1785,0.3
1.942,-0.042,0.1335,0.0315,-0.021,0.3
1.943,-0.0263,0.1087,0.042,0.0885,0.3
1.944,-0.015,0.0817,0.0502,0.084,0.3
1.945,0.009,-0.006,0.048,0.0637,0.4
1.946,0.0292,-0.0413,0.027,0.078,0.4
1.947,0.0405,-0.0533,0.009,0.0502,0.4
1.948,0.0367,-0.048,-0.0083,0.0765,0.4
1.949,0.0105,-0.0218,-0.0203,0.0307,0.4
1.95,-0.0053,-0.0368,-0.0188,-0.0135,0.5
1.951,-0.0181,-0.0495,-0.024,-0.0285,0.5
1.952,-0.0195,-0.063,-0.0203,-0.0533,0.5
1.953,-0.0105,-0.0765,-0.0218,-0.0368,0.5
1.954,-0.0068,-0.09,-0.0233,-0.0495,0.6
1.955,-0.0008,-0.0818,-0.012,-0.0383,0.6
1.956,-0.003,-0.0518,-0.006,-0.0458,0.6
1.957,-0.003,-0.0338,0.0045,-0.0413,0.6
1.958,-0.0068,-0.0105,0.0045,-0.0181,0.7
1.959,-0.0091,0.009,0.0097,-0.0173,0.7
1.96,0.0,0.0285,0.0217,-0.0278,0.7
1.961,0.0045,0.0427,0.033,-0.054,0.7
1.962,0.0022,0.0352,0.0367,-0.039,0.7
1.963,-0.0083,0.0007,0.0202,0.009,0.6
1.964,-0.0278,-0.021,0.003,0.0382,0.6
1.965,-0.0511,-0.0195,-0.0195,-0.0046,0.5
1.966,-0.0691,0.0067,0.0067,-0.0743,0.4
1.967,-0.0818,0.063,0.09,-0.1125,0.4
1.968,-0.063,0.0787,0.1327,-0.0825,0.4
1.969,-0.015,0.075,0.1095,0.0592,0.3
1.97,0.0427,0.0855,0.0457,0.0652,0.3
1.971,0.0915,0.0645,-0.057,0.0255,0.2
1.972,0.1065,0.0292,-0.1298,0.1537,0.2
1.973,0.1177,0.0007,-0.1598,0.1057,0.1
1.974,0.1162,-0.0346,-0.1741,-0.0098,0.1
1.975,0.1125,-0.0495,-0.15,-0.0465,0.0
1.976,0.1117,-0.039,-0.1185,-0.108,0.0
1.977,0.0652,-0.0623,-0.06,-0.0878,-0.1
1.978,0.0172,-0.0878,-0.0046,-0.1065,-0.1
1.979,-0.0285,-0.0878,0.0202,-0.0608,-0.2
1.98,-0.0706,-0.0675,0.0502,0.0637,-0.3
1.981,-0.0893,-0.033,0.0622,0.0952,-0.3
1.982,-0.1013,-0.0046,0.075,0.0195,-0.5
1.983,-0.075,0.0307,0.09,0.0007,-0.5
1.984,-0.039,0.0825,0.0907,0.1957,-0.6
1.985,-0.0053,0.1635,0.093,0.2475,-0.8
1.986,0.0277,0.2302,0.0697,0.1282,-0.9
1.987,0.033,0.174,0.0405,0.0502,-0.9
1.988,0.024,0.0457,0.0232,-0.012,-1.1
1.989,0.0105,0.0,0.0165,-0.0068,-1.2
1.99,-0.0091,-0.003,0.0225,-0.0083,-1.3
1.991,-0.0323,-0.0256,0.012,-0.0338,-1.4
1.992,-0.0428,-0.0488,0.0105,-0.045,-1.5
1.993,-0.0405,-0.0691,0.0082,-0.0428,-1.6
1.994,-0.0338,-0.0638,-0.0091,-0.027,-1.7
1.995,-0.0203,-0.0578,-0.0256,-0.0428,-1.8
1.996,-0.0181,-0.0405,-0.0308,-0.0953,-1.9
1.997,-0.0113,-0.0293,-0.0225,-0.1305,-2.0
1.998,-0.003,-0.0383,-0.012,-0.0953,-2.1
1.999,0.0015,-0.0346,-0.003,-0.0825,-2.3
2.0,0.0112,-0.048,-0.0046,-0.1208,-2.4
2.001,0.0082,-0.0368,-0.03,-0.1245,-2.5
2.002,0.0007,-0.003,-0.06,-0.057,-2.6
2.003,0.0007,0.03,-0.066,0.0862,-2.7
2.004,0.0007,0.057,-0.0608,0.1605,-2.8
2.005,0.0007,0.0405,-0.0315,0.129,-3.0
2.006,-0.0015,0.0255,0.0202,0.1005,-3.1
2.007,-0.0023,0.009,0.054,0.066,-3.2
2.008,-0.003,-0.0023,0.066,0.0165,-3.3
2.009,-0.0008,-0.0105,0.0472,-0.003,-3.4
2.01,0.0037,-0.0578,0.009,-0.0353,-3.6
2.011,0.0007,-0.0713,-0.024,-0.0518,-3.7
2.012,0.0,-0.0495,-0.0503,-0.0293,-3.8
2.013,-0.0105,-0.0308,-0.0645,-0.012,-3.9
2.014,-0.0293,-0.0143,-0.0608,0.003,-4.1
2.015,-0.0315,-0.0053,-0.0353,-0.0046,-4.2
2.016,-0.0338,-0.0046,0.0052,-0.0091,-4.3
2.017,-0.0256,-0.0053,0.018,-0.0135,-4.4
2.018,-0.0083,0.0007,0.009,-0.0105,-4.5
2.019,0.018,0.0075,0.0165,0.0007,-4.6
2.02,0.0487,0.0135,0.009,0.0007,-4.8
2.021,0.0615,0.0127,0.0045,-0.0008,-4.8
2.022,0.063,0.0067,0.0045,0.0037,-4.8
2.023,0.0352,0.0082,0.024,0.0352,-4.8
2.024,0.0097,0.0135,0.0675,0.0427,-4.8
2.025,0.0015,0.0142,0.0862,0.0015,-4.8
2.026,-0.0165,0.0045,0.075,-0.0233,-4.8
2.027,-0.0188,-0.0023,0.0307,-0.0181,-4.9
2.028,-0.0248,-0.0053,-0.0353,-0.0023,-4.9
2.029,-0.0285,0.0007,-0.0765,0.021,-4.9
2.03,-0.0105,0.0165,-0.0773,0.054,-4.9
2.031,0.0052,0.0247,-0.0608,0.0645,-4.9
2.032,0.03,0.015,-0.0533,0.0367,-4.9
2.033,0.033,-0.0181,-0.0495,0.021,-4.9
2.034,0.027,-0.0346,-0.0405,0.0255,-5.0
2.035,0.03,-0.0278,-0.0263,0.0307,-5.0
2.036,0.0172,-0.0233,0.003,0.0007,-5.0
2.037,0.0037,-0.0113,0.0165,-0.126,-5.0
2.038,-0.012,0.012,0.0195,-0.2513,-5.0
2.039,-0.0278,0.0525,0.0307,-0.1868,-5.0
2.04,-0.0338,0.0922,0.0322,0.0022,-5.0
2.041,-0.0405,0.0855,0.0435,0.0817,-5.0
2.042,-0.0346,0.033,0.0562,0.0682,-5.0
2.043,-0.0188,0.003,0.06,0.0622,-5.0
2.044,-0.0083,-0.0046,0.0502,0.0337,-5.0
2.045,0.0015,-0.0293,0.0382,0.0285,-5.0
2.046,0.006,-0.0353,0.0232,0.0187,-5.0
2.047,0.0105,-0.0413,0.012,-0.006,-5.0
2.048,0.0255,-0.0293,0.006,-0.0181,-5.0
2.049,0.0322,-0.0015,-0.0128,-0.0308,-5.0
2.05,0.0277,0.0082,-0.0158,-0.003,-5.0
2.051,0.0232,0.0217,-0.0158,0.0195,-5.0
2.052,0.0127,0.012,-0.0105,0.036,-5.0
2.053,-0.0023,-0.0195,0.0142,0.0532,-5.0
2.054,-0.024,-0.0405,0.0607,0.0345,-5.0
2.055,-0.0398,-0.0428,0.0832,0.0172,-5.0
2.056,-0.0488,-0.027,0.0465,0.0097,-5.0
2.057,-0.0495,-0.0128,0.0022,0.003,-5.0
2.058,-0.0218,-0.0181,-0.054,0.0015,-5.0
2.059,0.0075,-0.0293,-0.0908,-0.0046,-5.0
2.06,0.027,-0.0368,-0.093,-0.015,-5.0
2.061,0.0352,-0.0315,-0.075,-0.0353,-5.1
2.062,0.0315,-0.0098,-0.0293,-0.0555,-5.3
2.063,0.018,-0.0083,0.0045,-0.027,-5.5
2.064,-0.003,-0.0158,0.0352,-0.012,-5.7
2.065,-0.0053,-0.003,0.057,-0.0091,-5.9
2.066,-0.0046,0.0045,0.0705,0.0045,-6.1
2.067,-0.003,0.012,0.06,-0.0105,-6.3
2.068,0.0022,0.0045,0.0277,-0.0038,-6.4
2.069,0.0052,-0.0165,-0.012,-0.0038,-6.6
2.07,0.0112,-0.0233,-0.063,-0.0008,-6.8
2.071,0.012,-0.0256,-0.078,0.0067,-7.0
2.072,0.021,-0.0248,-0.0833,0.0007,-7.2
2.073,0.0202,-0.0278,-0.0825,0.0067,-7.3
2.074,0.0105,-0.0068,-0.0593,0.0082,-7.5
2.075,0.0037,0.0105,-0.033,0.0097,-7.7
2.076,-0.0181,0.0,-0.0068,0.0052,-7.9
2.077,-0.027,0.009,0.0007,0.0052,-8.1
2.078,-0.024,0.0142,0.0082,0.003,-8.3
2.079,-0.024,0.0097,0.0232,-0.0015,-8.5
2.08,-0.0195,0.0127,0.036,0.0037,-8.7
2.081,-0.015,0.0082,0.0487,0.0052,-8.9
2.082,-0.012,0.0067,0.054,0.0015,-9.0
2.083,-0.0233,0.0075,0.0502,-0.0098,-9.3
2.084,-0.0323,0.012,0.0337,-0.0105,-9.5
2.085,-0.0293,0.018,0.0165,-0.0068,-9.7
2.086,-0.0143,0.0165,0.0,-0.0015,-9.9
2.087,0.0217,0.0172,-0.006,0.0067,-10.1
2.088,0.0532,0.024,-0.0046,0.0082,-10.3
2.089,0.0532,0.0292,-0.0195,0.0052,-10.5
2.09,0.0367,0.0345,-0.0405,0.0022,-10.7
2.091,0.0247,0.0352,-0.063,0.0015,-10.9
2.092,0.0202,0.018,-0.0765,-0.0038,-11.1
2.093,0.015,0.0082,-0.0691,-0.0046,-11.3
2.094,0.0097,0.015,-0.0458,-0.003,-11.5
2.095,0.015,0.0262,-0.0285,-0.0008,-11.7
2.096,0.0045,0.0495,-0.0233,0.0052,-12.0
2.097,-0.021,0.0577,-0.03,0.0082,-12.2
2.098,-0.0458,0.0382,-0.0315,0.0037,-12.4
2.099,-0.0795,0.015,0.0007,0.0015,-12.6
2.1,-0.0818,0.0097,0.0435,0.0075,-12.8
2.101,-0.0533,0.0097,0.0802,0.0082,-12.8
2.102,-0.0023,0.012,0.105,0.0037,-12.9
2.103,0.0547,0.0202,0.1177,-0.0015,-13.0
2.104,0.0862,0.0225,0.1305,0.0007,-13.0
2.105,0.1117,0.018,0.1455,0.0,-13.1
2.106,0.0997,0.0135,0.129,-0.0008,-13.1
2.107,0.048,0.009,0.0825,0.0045,-13.2
2.108,0.0045,0.0067,0.0315,0.006,-13.2
2.109,-0.033,0.0082,-0.0173,0.0052,-13.3
2.11,-0.0473,0.0015,-0.0405,-0.0008,-13.4
2.111,-0.0518,-0.006,-0.057,-0.0083,-13.4
2.112,-0.0608,-0.0023,-0.0533,-0.0105,-13.5
2.113,-0.0585,0.0127,-0.0195,-0.0046,-13.5
2.114,-0.057,0.0352,0.0202,0.0022,-13.6
2.115,-0.045,0.0435,0.048,0.0105,-13.7
2.116,-0.033,0.0307,0.0532,0.0157,-13.7
2.117,-0.0375,0.0067,0.0645,0.0142,-13.8
2.118,-0.042,-0.0158,0.0705,0.0142,-13.8
2.119,-0.0353,-0.024,0.0922,0.0105,-13.9
2.12,-0.0173,-0.0278,0.0997,0.0067,-14.0
2.121,0.0045,-0.0375,0.0645,-0.0083,-13.9
2.122,0.027,-0.0465,0.0285,-0.0256,-13.8
2.123,0.039,-0.0353,-0.0263,-0.027,-13.7
2.124,0.042,-0.027,-0.0645,-0.012,-13.6
2.125,0.0405,-0.0323,-0.0818,-0.0068,-13.5
2.126,0.018,-0.0285,-0.0803,-0.006,-13.5
2.127,-0.0173,-0.0195,-0.054,0.0015,-13.4
2.128,-0.045,-0.0068,-0.0293,-0.0008,-13.3
2.129,-0.066,-0.0038,0.003,-0.0068,-13.2
2.13,-0.0555,-0.003,0.0157,-0.0105,-13.1
2.131,-0.0158,-0.0015,0.033,-0.0015,-13.1
2.132,0.012,0.0045,0.0367,0.0037,-13.0
2.133,0.027,0.0105,0.0127,0.006,-12.9
2.134,0.0345,0.006,-0.0046,0.0082,-12.8
2.135,0.0502,0.003,-0.0488,0.006,-12.7
2.136,0.0517,0.006,-0.0863,0.0105,-12.6
2.137,0.0442,0.0105,-0.1185,0.0135,-12.5
2.138,0.039,0.0067,-0.129,0.012,-12.4
2.139,0.0187,0.0007,-0.105,0.0045,-12.3
2.14,0.0067,-0.0038,-0.0721,-0.0046,-12.2
2.141,-0.0098,-0.012,-0.0263,-0.0105,-12.2
2.142,-0.0256,-0.0128,0.0112,-0.0105,-12.1
2.143,-0.0346,-0.0128,0.0502,-0.0075,-12.0
2.144,-0.0436,-0.0105,0.0592,-0.0046,-11.9
2.145,-0.0346,-0.0091,0.0352,0.0007,-11.9
2.146,-0.0218,-0.0091,0.0232,0.0007,-11.8
2.147,-0.0075,-0.0068,0.0135,0.003,-11.7
2.148,0.0075,-0.0068,0.009,0.003,-11.7
2.149,0.0112,-0.0083,0.0075,0.0015,-11.6
2.15,0.0075,-0.0068,0.003,0.0015,-11.5
2.151,0.0007,-0.0068,-0.0038,0.0007,-11.4
2.152,-0.0075,-0.0075,-0.0053,0.0007,-11.3
2.153,-0.015,-0.006,-0.0068,-0.0023,-11.3
2.154,-0.0143,-0.0046,-0.0038,-0.0046,-11.2
2.155,-0.0046,-0.0053,0.0007,-0.003,-11.1
2.156,0.0097,-0.0046,0.0015,0.0015,-11.1
2.157,0.018,-0.003,0.0007,0.0022,-11.0
2.158,0.0202,-0.0053,-0.003,0.0007,-10.9
2.159,0.0187,-0.0053,-0.0075,-0.0015,-10.8
2.16,0.0112,-0.0068,-0.0181,-0.0075,-10.8
2.161,-0.003,-0.0083,-0.0293,-0.0015,-10.8
2.162,-0.0233,-0.0083,-0.0405,0.0,-10.7
2.163,-0.033,-0.0105,-0.0488,-0.0008,-10.7
2.164,-0.0181,-0.0091,-0.0465,0.003,-10.7
2.165,0.0015,-0.0083,-0.0346,0.0007,-10.7
2.166,0.0217,-0.0083,-0.0143,-0.0023,-10.7
2.167,0.0382,-0.0083,0.0015,-0.003,-10.6
2.168,0.0465,-0.0068,0.0112,-0.0053,-10.6
2.169,0.0555,-0.006,0.0217,-0.0046,-10.6
2.17,0.063,-0.006,0.0262,-0.0015,-10.6
2.171,0.0592,-0.0068,0.0345,-0.0015,-10.6
2.172,0.0277,-0.0091,0.0382,-0.0015,-10.5
2.173,-0.0068,-0.0158,0.0345,-0.0008,-10.5
2.174,-0.0248,-0.0165,0.0382,0.0,-10.5
2.175,-0.0398,-0.0128,0.0405,0.0015,-10.5
2.176,-0.0375,-0.012,0.0412,0.0007,-10.5
2.177,-0.0346,-0.0098,0.039,0.0022,-10.4
2.178,-0.0263,-0.0091,0.0292,0.003,-10.4
2.179,-0.0143,-0.006,0.0157,-0.0023,-10.4
2.18,-0.0128,-0.0046,0.0052,-0.0046,-10.4
2.181,-0.0053,-0.0083,0.003,-0.0038,-10.4
2.182,-0.0038,-0.0098,0.0007,-0.0053,-10.4
2.183,0.0007,-0.0046,0.0007,-0.003,-10.4
2.184,0.0045,-0.0015,0.003,-0.0015,-10.4
2.185,-0.0083,-0.003,0.003,-0.0015,-10.5
2.186,-0.0225,-0.0038,0.0105,-0.0008,-10.5
2.187,-0.024,-0.0038,0.0157,0.0015,-10.5
2.188,-0.0105,-0.003,0.033,0.003,-10.5
2.189,0.0082,-0.0015,0.069,0.0007,-10.6
2.19,0.0315,-0.0038,0.0967,-0.0008,-10.6
2.191,0.0487,-0.0038,0.0855,-0.0053,-10.6
2.192,0.0525,-0.003,0.0457,-0.0023,-10.7
2.193,0.0442,-0.003,-0.0046,0.0,-10.7
2.194,0.0225,-0.0053,-0.063,0.0,-10.7
2.195,0.0022,-0.0075,-0.0998,0.0015,-10.7
2.196,-0.0165,-0.0091,-0.1163,0.0007,-10.8
2.197,-0.0323,-0.0068,-0.1028,0.0015,-10.8
2.198,-0.0413,-0.0053,-0.0743,-0.003,-10.8
2.199,-0.042,-0.0083,-0.0338,-0.0083,-10.8
2.2,-0.0323,-0.0128,0.0105,-0.0083,-10.9
2.201,-0.0256,-0.0181,0.0255,-0.0098,-10.9
2.202,-0.0143,-0.0181,0.0405,-0.0068,-10.9
2.203,-0.0053,-0.0158,0.0367,-0.0053,-10.9
2.204,-0.0015,-0.0143,0.0292,-0.0053,-11.0
2.205,0.003,-0.0091,0.027,-0.0015,-11.0
2.206,0.0045,-0.0098,0.0157,-0.0008,-11.0
2.207,0.0075,-0.0098,0.0142,-0.0008,-11.1
2.208,0.0067,-0.0053,0.009,-0.0008,-11.1
2.209,0.0052,-0.0053,0.009,-0.003,-11.1
2.21,0.0037,-0.0038,0.009,-0.003,-11.2
2.211,0.0015,-0.003,0.012,-0.003,-11.2
2.212,0.0045,0.0045,0.0127,0.0,-11.2
2.213,0.0015,0.012,0.0082,0.0015,-11.3
2.214,-0.0008,0.009,0.0052,0.0007,-11.3
2.215,-0.0023,0.006,0.0015,0.0007,-11.3
2.216,0.0007,0.0052,0.0007,-0.0008,-11.3
2.217,0.0007,0.006,-0.003,0.0007,-11.4
2.218,0.0045,0.009,-0.0046,0.0,-11.4
2.219,0.0052,0.0105,-0.006,0.0007,-11.4
2.22,0.0015,0.0097,-0.0083,0.003,-11.5
2.221,0.0045,0.0097,-0.0075,0.0,-11.5
2.222,0.0022,0.0157,-0.0105,-0.0008,-11.5
2.223,-0.0015,0.0195,-0.0105,0.0,-11.5
2.224,-0.0015,0.021,-0.012,0.0007,-11.5
2.225,-0.0038,0.0195,-0.0105,0.003,-11.5
2.226,-0.0023,0.018,-0.0083,0.0045,-11.5
2.227,-0.0038,0.0135,-0.0113,0.0015,-11.5
2.228,-0.003,0.0015,-0.012,0.0007,-11.5
2.229,-0.0008,-0.003,-0.015,-0.0008,-11.5
2.23,0.0007,0.0052,-0.0195,-0.0015,-11.5
2.231,0.0052,0.0075,-0.0203,0.0007,-11.5
2.232,0.006,0.0082,-0.0165,0.0022,-11.5
2.233,0.0045,0.0157,-0.0091,0.0052,-11.5
2.234,0.003,0.0255,-0.0008,0.006,-11.5
2.235,0.0015,0.042,0.003,0.0022,-11.5
2.236,-0.003,0.054,0.0045,-0.0023,-11.5
2.237,-0.0053,0.0577,0.0067,-0.0015,-11.5
2.238,-0.006,0.0765,0.0082,0.003,-11.5
2.239,-0.006,0.09,0.0105,0.003,-11.5
2.24,-0.0038,0.0742,0.012,0.003,-11.5
2.241,-0.0008,0.0495,0.009,0.0037,-11.5
2.242,0.0,0.0127,0.0082,-0.0008,-11.4
2.243,-0.0015,-0.0173,0.0037,-0.0038,-11.4
2.244,-0.003,-0.021,0.0007,-0.003,-11.4
2.245,-0.006,-0.027,-0.0008,-0.0046,-11.3
2.246,-0.0038,-0.045,-0.0015,-0.0053,-11.3
2.247,-0.003,-0.048,-0.0038,-0.0046,-11.3
2.248,-0.0038,-0.0346,-0.003,-0.0015,-11.3
2.249,0.0,-0.0068,-0.0015,0.0022,-11.3
2.25,-0.0023,0.0142,-0.003,0.0052,-11.3
2.251,-0.0008,0.012,-0.0023,0.006,-11.3
2.252,0.0015,0.0195,-0.003,0.009,-11.2
2.253,-0.0008,0.0097,0.003,0.0082,-11.2
2.254,0.0015,0.0015,0.0082,0.0067,-11.2
2.255,-0.0008,0.0172,0.0067,0.0067,-11.1
2.256,0.0,0.039,0.009,0.0007,-11.1
2.257,0.0007,0.0757,0.0075,-0.003,-11.1
2.258,0.0015,0.078,0.0075,-0.003,-11.1
2.259,0.0007,0.042,0.0105,-0.0038,-11.0
2.26,-0.0015,0.0052,0.0067,-0.0046,-11.0
2.261,-0.0038,-0.042,0.006,-0.0015,-11.0
2.262,-0.0083,-0.0675,0.0007,0.0015,-11.0
2.263,-0.0075,-0.0675,-0.0046,0.003,-11.0
2.264,-0.006,-0.0615,-0.0053,0.0045,-11.0
2.265,-0.0038,-0.0495,-0.0075,0.003,-10.9
2.266,-0.0023,-0.0225,-0.0023,-0.0015,-10.9
2.267,-0.0038,-0.0046,0.0015,-0.0038,-10.9
2.268,0.0,-0.0188,0.0022,-0.0015,-10.9
2.269,-0.0015,-0.0256,0.003,0.0007,-10.9
2.27,-0.0023,-0.0105,0.0022,0.0015,-10.8
2.271,0.0007,-0.003,0.0067,0.0015,-10.8
2.272,-0.0015,0.009,0.0135,0.0015,-10.8
2.273,-0.0008,0.018,0.0187,0.0015,-10.8
2.274,-0.0015,0.0202,0.021,0.0015,-10.8
2.275,-0.0023,0.009,0.0172,0.0007,-10.8
2.276,-0.0008,-0.0091,0.012,0.0007,-10.8
2.277,-0.0008,-0.0165,0.006,0.0007,-10.8
2.278,0.0,-0.0256,0.0015,-0.003,-10.8
2.279,-0.0015,-0.0188,-0.0015,-0.0015,-10.7
2.28,-0.0023,-0.0158,-0.0023,0.0,-10.7
2.281,-0.0053,-0.027,-0.0053,-0.003,-10.7
2.282,-0.0083,-0.0285,-0.0046,-0.0015,-10.7
2.283,-0.003,-0.0143,0.0,-0.0023,-10.7
2.284,-0.003,0.0022,0.003,-0.0015,-10.7
2.285,-0.0015,0.003,0.003,-0.0038,-10.7
2.286,0.0022,0.009,0.003,-0.003,-10.7
2.287,0.0022,0.0285,0.0045,0.0007,-10.7
2.288,0.003,0.0367,0.0052,-0.0008,-10.6
2.289,0.003,0.033,0.0037,-0.0008,-10.6
2.29,0.0037,0.0172,0.0045,0.0007,-10.6
2.291,0.003,0.0067,0.0037,0.0015,-10.6
2.292,-0.0015,0.0045,0.003,0.0007,-10.6
2.293,-0.006,-0.0008,0.0082,0.0015,-10.6
2.294,-0.006,-0.0053,0.0075,0.0022,-10.6
2.295,-0.0046,-0.0091,0.0067,0.0015,-10.6
2.296,-0.0046,-0.0068,0.003,0.0007,-10.6
2.297,-0.0046,-0.0015,0.0022,0.0,-10.6
2.298,-0.0046,-0.0046,0.0015,0.0,-10.5
2.299,-0.0046,-0.0068,-0.0008,-0.003,-10.5
2.3,-0.0053,-0.0068,0.0015,-0.0053,-10.5
2.301,-0.0023,-0.0068,0.0022,-0.0083,-10.5
2.302,-0.003,-0.0068,0.006,-0.0053,-10.5
2.303,-0.0038,-0.0046,0.009,0.0,-10.4
2.304,-0.0038,-0.0046,0.0097,0.0007,-10.4
2.305,-0.0046,-0.0023,0.012,0.003,-10.4
2.306,-0.003,0.0082,0.0105,0.0007,-10.4
2.307,-0.0023,0.0135,0.0105,0.0007,-10.4
2.308,0.0007,0.03,0.0067,0.0052,-10.4
2.309,-0.0008,0.0315,0.0037,-0.0015,-10.3
2.31,0.0015,0.0015,0.003,-0.0038,-10.3
2.311,0.0022,-0.0225,0.006,-0.0008,-10.3
2.312,-0.003,-0.0548,0.003,-0.0046,-10.3
2.313,0.0007,-0.078,0.0045,-0.003,-10.2
2.314,-0.0015,-0.0585,0.003,-0.003,-10.2
2.315,-0.0008,-0.0278,0.0,-0.003,-10.2
2.316,-0.0015,-0.003,0.0022,-0.003,-10.2
2.317,-0.0038,0.0097,0.0015,-0.003,-10.2
2.318,-0.0008,0.006,0.003,0.0007,-10.1
2.319,-0.0038,-0.0023,0.0045,-0.0015,-10.1
2.32,0.0015,-0.006,0.003,-0.0038,-10.1
2.321,0.0037,-0.0015,0.0007,-0.0015,-10.0
2.322,-0.0046,-0.0008,0.0,-0.0015,-10.0
2.323,-0.0195,-0.0008,0.0,0.0015,-10.0
2.324,-0.0375,0.0007,0.0015,0.0022,-9.9
2.325,-0.027,0.0015,0.0052,0.0015,-9.9
2.326,-0.006,0.0,0.0052,0.0007,-9.9
2.327,0.0165,-0.0008,0.0067,-0.0015,-9.9
2.328,0.0427,-0.0015,0.0007,-0.0015,-9.8
2.329,0.0495,-0.003,-0.0015,0.0015,-9.8
2.33,0.048,-0.0023,-0.0015,0.003,-9.7
2.331,0.033,-0.003,-0.0053,0.003,-9.7
2.332,0.0127,-0.0038,-0.0038,0.0022,-9.7
2.333,-0.0053,-0.0075,-0.0083,0.0015,-9.6
2.334,-0.0203,-0.0075,-0.0008,0.0015,-9.6
2.335,-0.0181,-0.0038,0.0007,0.0015,-9.6
2.336,-0.0165,0.0015,0.0015,0.0007,-9.5
2.337,-0.012,0.0105,0.0052,-0.0015,-9.5
2.338,-0.0075,0.0172,-0.0023,-0.0015,-9.5
2.339,-0.0068,0.024,0.0,-0.0008,-9.5
2.34,-0.0023,0.0262,-0.0083,-0.0053,-9.4
2.341,-0.003,0.0225,-0.0091,-0.006,-9.4
2.342,-0.0015,0.0037,-0.0091,-0.0053,-9.3
2.343,0.0007,-0.0173,-0.012,-0.0046,-9.3
2.344,0.0,-0.0346,-0.0046,-0.0008,-9.2
2.345,-0.0015,-0.0436,-0.0053,-0.0008,-9.2
2.346,-0.0015,-0.0263,-0.0053,0.0007,-9.2
2.347,-0.0008,-0.0188,-0.0053,0.0015,-9.1
2.348,-0.0008,-0.0173,0.0,0.0,-9.1
2.349,-0.0015,-0.0068,0.0037,0.003,-9.0
