Time_s,RF,BF,VM,ST,FX
2.023,0.009,0.0052,-0.024,-0.0046,3.7
2.024,0.0097,0.0037,-0.0203,-0.0046,3.6
2.025,0.0082,0.0045,-0.0181,-0.003,3.6
2.026,0.0105,0.003,-0.0158,-0.0023,3.6
2.027,0.0067,0.003,-0.0083,-0.0008,3.6
2.028,0.003,0.003,-0.0075,-0.0015,3.6
2.029,0.0022,0.0007,-0.0053,-0.0023,3.6
2.03,-0.0008,0.0,-0.0008,-0.0008,3.5
2.031,0.0007,0.0015,0.0,0.0007,3.5
2.032,0.0015,0.0015,-0.0008,0.0,3.5
2.033,0.003,0.0007,-0.0068,-0.0008,3.5
2.034,0.003,0.003,-0.0128,-0.003,3.5
2.035,0.0037,0.0015,-0.0128,-0.0008,3.4
2.036,0.0045,0.0,-0.012,-0.0015,3.4
2.037,0.0015,0.0015,-0.0128,-0.0015,3.4
2.038,0.0045,0.0015,-0.0165,-0.0008,3.4
2.039,0.0045,0.0015,-0.0158,-0.0008,3.3
2.04,0.0022,0.0015,-0.0128,0.0007,3.3
2.041,0.0015,0.0007,-0.012,-0.0008,3.3
2.042,-0.0015,0.0015,-0.0098,-0.0015,3.3
2.043,-0.0008,0.0007,-0.0105,0.0,3.3
2.044,-0.0008,0.0007,-0.0053,0.0015,3.3
2.045,-0.0015,0.0,-0.0015,0.0015,3.3
2.046,-0.0015,0.0007,0.0007,0.0,3.3
2.047,-0.0015,0.0,0.0007,-0.0008,3.2
2.048,0.0007,0.0007,0.0,-0.0008,3.2
2.049,-0.003,0.0,0.003,0.0,3.2
2.05,-0.0023,-0.0015,0.0052,0.0,3.2
2.051,-0.0015,-0.0015,0.0082,0.0,3.2
2.052,-0.0015,-0.0023,0.0082,0.0007,3.2
2.053,-0.0023,-0.003,0.0082,0.0022,3.2
2.054,-0.0053,-0.0038,0.0097,0.0015,3.1
2.055,-0.003,-0.0046,0.0082,0.0007,3.1
2.056,-0.0046,-0.0053,0.0105,0.0015,3.1
2.057,-0.0046,-0.0053,0.0105,0.003,3.1
2.058,-0.0053,-0.0053,0.0142,0.003,3.1
2.059,-0.006,-0.0053,0.0165,0.0015,3.1
2.06,-0.0046,-0.0038,0.0142,0.0007,3.1
2.061,-0.0053,-0.0038,0.0157,0.0007,3.1
2.062,-0.0053,-0.0038,0.0165,0.0015,3.1
2.063,-0.006,-0.0046,0.015,0.0007,3.1
2.064,-0.0038,-0.0053,0.0142,-0.0008,3.1
2.065,0.0,-0.0053,0.0135,-0.0015,3.1
2.066,-0.0008,-0.0046,0.0142,-0.0015,3.1
2.067,-0.0015,-0.003,0.0135,-0.003,3.1
2.068,0.0015,-0.0008,0.0082,-0.0046,3.1
2.069,0.0037,0.0,0.003,-0.0046,3.1
2.07,0.0075,0.0015,-0.003,-0.0053,3.1
2.071,0.0097,0.003,-0.0128,-0.0068,3.1
2.072,0.0067,0.0007,-0.0053,-0.003,3.1
2.073,0.0015,-0.0015,0.003,0.0007,3.1
2.074,0.0015,-0.0015,0.003,0.0007,3.1
2.075,-0.0008,-0.003,0.0165,0.003,3.1
2.076,-0.0046,-0.0023,0.0142,0.0015,3.1
2.077,-0.0053,-0.0023,0.0135,0.003,3.1
2.078,-0.0091,-0.003,0.0202,0.006,3.1
2.079,-0.0075,-0.0023,0.0172,0.006,3.1
2.08,-0.0083,-0.0015,0.0202,0.006,3.1
2.081,-0.0068,-0.0023,0.0195,0.003,3.1
2.082,-0.003,-0.003,0.0142,0.0022,3.1
2.083,-0.0046,-0.003,0.0157,0.0015,3.1
2.084,-0.003,-0.006,0.018,0.0022,3.1
2.085,-0.003,-0.0038,0.0142,0.003,3.1
2.086,-0.003,-0.0008,0.012,0.003,3.2
2.087,-0.0038,-0.0008,0.0082,0.0037,3.2
2.088,-0.0015,0.0015,0.0052,0.0037,3.2
2.089,0.0007,0.0007,0.0067,0.003,3.2
2.09,0.0,0.0015,0.0037,0.0022,3.3
2.091,-0.0008,0.0,0.0082,0.0015,3.3
2.092,-0.0015,0.0,0.0112,0.0,3.3
2.093,-0.0023,0.0007,0.009,-0.0015,3.3
2.094,-0.003,-0.0015,0.009,0.0,3.3
2.095,-0.003,-0.0015,0.0082,0.003,3.4
2.096,-0.003,-0.0038,0.0105,0.0007,3.4
2.097,-0.003,-0.0038,0.0105,0.0007,3.4
2.098,-0.003,-0.0008,0.0082,0.003,3.4
2.099,-0.0008,-0.0008,0.006,0.0007,3.5
2.1,-0.0015,-0.0015,0.0037,-0.0008,3.5
2.101,-0.0015,-0.003,-0.0008,-0.0015,3.5
2.102,0.0015,0.0,-0.0008,-0.0023,3.6
2.103,0.0,0.0,-0.0015,-0.0023,3.6
2.104,0.0022,-0.0015,-0.006,-0.0038,3.6
2.105,0.0045,-0.0008,-0.006,-0.0046,3.7
2.106,0.0015,-0.0008,-0.0068,-0.006,3.7
2.107,0.003,0.0007,-0.0046,-0.0075,3.8
2.108,0.003,0.0015,-0.0008,-0.006,3.8
2.109,0.003,0.0,0.003,-0.0053,3.9
2.11,0.0015,-0.0023,0.0105,-0.0053,3.9
2.111,-0.003,-0.0023,0.012,-0.003,3.9
2.112,-0.0023,0.0,0.0097,-0.0015,4.0
2.113,-0.003,0.0007,0.003,-0.0015,4.0
2.114,-0.0008,0.0007,-0.003,-0.003,4.0
2.115,-0.0008,0.0015,-0.0008,-0.0038,4.1
2.116,-0.0008,0.0,0.0015,-0.0008,4.1
2.117,-0.003,0.0007,0.0,-0.0008,4.2
2.118,-0.0015,0.0007,-0.0053,-0.0023,4.2
2.119,0.003,0.003,-0.0128,-0.0015,4.3
2.12,0.0045,0.0015,-0.0135,-0.003,4.3
2.121,0.006,0.0,-0.0143,-0.0015,4.4
2.122,0.0052,0.0007,-0.0165,-0.003,4.4
2.123,0.0052,0.0007,-0.015,-0.0046,4.5
2.124,0.0007,-0.0008,-0.0105,-0.0015,4.5
2.125,-0.0015,0.0,-0.0068,-0.0015,4.6
2.126,-0.0008,-0.0008,-0.006,-0.0008,4.6
2.127,-0.003,-0.0015,-0.0046,-0.0008,4.7
2.128,-0.0023,-0.0015,-0.003,0.0007,4.8
2.129,-0.003,-0.0015,-0.0023,0.0015,4.8
2.13,-0.0008,-0.0015,-0.0038,0.0015,4.9
2.131,-0.0008,-0.0023,-0.0015,0.003,4.9
2.132,-0.003,-0.0015,-0.0053,0.0,5.0
2.133,0.0037,0.0015,-0.012,-0.0008,5.0
2.134,0.0045,0.0007,-0.0091,0.0007,5.1
2.135,0.0052,0.0007,-0.0053,0.0,5.2
2.136,0.009,0.0037,-0.0008,0.0022,5.2
2.137,0.0105,0.006,-0.0008,0.003,5.3
2.138,0.015,0.0105,-0.003,0.003,5.3
2.139,0.018,0.0127,-0.0053,0.003,5.4
2.14,0.018,0.0097,-0.0105,-0.0008,5.4
2.141,0.0157,0.0052,-0.0098,-0.0008,5.5
2.142,0.0112,0.0007,-0.0068,-0.003,5.6
2.143,0.0067,0.0,-0.0053,-0.0046,5.6
2.144,0.0045,0.0,-0.0181,-0.0083,5.7
2.145,0.0105,0.0037,-0.0405,-0.0113,5.8
2.146,0.0157,0.0075,-0.0405,-0.0068,5.8
2.147,0.009,0.0022,-0.0165,-0.0015,5.9
2.148,-0.0008,-0.003,0.0022,0.0015,6.0
2.149,-0.0068,-0.0053,0.0142,0.0037,6.0
2.15,-0.012,-0.0068,0.0202,0.0045,6.1
2.151,-0.0143,-0.006,0.0232,0.006,6.2
2.152,-0.0128,-0.0083,0.0277,0.0075,6.2
2.153,-0.0143,-0.0083,0.0255,0.0067,6.3
2.154,-0.0135,-0.0068,0.0232,0.0045,6.3
2.155,-0.0105,-0.0075,0.0202,0.003,6.4
2.156,-0.0091,-0.0053,0.0157,0.0007,6.5
2.157,-0.0091,-0.0038,0.009,0.0007,6.6
2.158,-0.0091,-0.0053,0.0082,0.0007,6.6
2.159,-0.0083,-0.0038,0.0045,-0.0008,6.7
2.16,-0.0053,-0.0015,0.0007,-0.0015,6.7
2.161,-0.0015,0.0007,-0.0008,-0.0038,6.8
2.162,0.0007,0.0007,-0.0046,-0.0023,6.9
2.163,0.0007,0.0,-0.0038,-0.0023,7.0
2.164,0.0022,0.0007,-0.0105,-0.003,7.0
2.165,0.0007,0.0015,-0.012,-0.0015,7.1
2.166,0.0015,0.003,-0.012,-0.003,7.2
2.167,0.0037,0.0037,-0.0165,-0.0015,7.2
2.168,0.0022,0.003,-0.0203,-0.003,7.3
2.169,0.006,0.0045,-0.0225,-0.0046,7.4
2.17,0.0082,0.0022,-0.0218,-0.0053,7.5
2.171,0.0082,0.003,-0.0225,-0.0053,7.6
2.172,0.009,0.0045,-0.0203,-0.003,7.6
2.173,0.0075,0.0052,-0.0195,-0.003,7.7
2.174,0.0067,0.0052,-0.0203,-0.0046,7.7
2.175,0.0067,0.003,-0.0218,-0.0053,7.8
2.176,0.0052,0.003,-0.015,-0.0053,7.9
2.177,0.0007,0.0007,-0.0053,-0.0053,8.0
2.178,-0.0023,-0.0008,-0.0038,-0.0046,8.1
2.179,-0.0046,-0.0015,-0.0015,-0.003,8.1
2.18,-0.0053,-0.003,0.003,-0.0023,8.2
2.181,-0.0046,-0.003,0.0022,-0.003,8.3
2.182,-0.003,-0.003,0.0,-0.0023,8.4
2.183,-0.003,-0.0023,0.0,0.0007,8.5
2.184,-0.0015,-0.0046,-0.003,0.0,8.5
2.185,0.0022,-0.006,-0.006,0.0015,8.6
2.186,0.003,-0.003,-0.0083,0.0015,8.7
2.187,0.0007,-0.0015,-0.0083,-0.0008,8.8
2.188,0.0022,0.0007,-0.0068,-0.0008,8.9
2.189,0.003,0.003,-0.0015,-0.0008,9.0
2.19,0.0015,0.0037,0.0075,0.0015,9.1
2.191,0.0052,0.006,0.0082,0.003,9.2
2.192,0.0052,0.0052,0.0105,0.003,9.3
2.193,0.0015,0.0015,0.009,0.0015,9.4
2.194,0.0015,-0.0008,0.0015,0.0,9.4
2.195,-0.0008,-0.0008,0.0007,0.0,9.5
2.196,-0.0008,0.0,-0.0046,-0.0008,9.6
2.197,0.0,0.0,-0.0098,-0.0008,9.7
2.198,0.0007,-0.0023,-0.0128,-0.0038,9.8
2.199,0.0045,-0.0015,-0.0173,-0.006,9.9
2.2,0.0052,0.0007,-0.021,-0.0053,10.0
2.201,0.0067,0.0022,-0.0203,-0.0046,10.1
2.202,0.0082,0.003,-0.0218,-0.003,10.2
2.203,0.0067,0.0052,-0.027,-0.0015,10.3
2.204,0.0105,0.0067,-0.03,-0.0023,10.4
2.205,0.0105,0.0045,-0.033,-0.003,10.6
2.206,0.009,0.0015,-0.0293,-0.0046,10.7
2.207,0.012,0.0,-0.0293,-0.0046,10.8
2.208,0.009,-0.0015,-0.0293,-0.0015,10.9
2.209,0.0067,-0.003,-0.0188,0.0007,11.0
2.21,0.0037,-0.003,-0.0135,0.0022,11.2
2.211,0.0045,-0.0046,-0.0143,0.003,11.2
2.212,0.0015,-0.0053,-0.0083,0.0045,11.4
2.213,-0.0038,-0.003,-0.0068,0.0022,11.5
2.214,0.0,-0.0008,-0.0158,-0.0015,11.6
2.215,0.003,0.0015,-0.0143,-0.0015,11.7
2.216,0.003,0.0052,-0.0091,-0.0015,11.8
2.217,0.0037,0.0105,-0.0046,0.0,11.9
2.218,0.0007,0.0105,0.0007,0.0,12.1
2.219,-0.003,0.0067,0.0037,-0.0008,12.1
2.22,-0.0068,0.003,0.0105,0.0022,12.3
2.221,-0.0083,0.0015,0.0097,0.0015,12.4
2.222,-0.006,0.0015,0.009,0.0007,12.6
2.223,-0.006,-0.0015,0.0187,0.0022,12.7
2.224,-0.0068,-0.003,0.024,0.0022,12.9
2.225,-0.0098,-0.0046,0.0292,0.0052,13.0
2.226,-0.0098,-0.0046,0.0345,0.0075,13.1
2.227,-0.0091,-0.006,0.033,0.0052,13.3
2.228,-0.0098,-0.0075,0.0315,0.0045,13.5
2.229,-0.0091,-0.0053,0.0345,0.0052,13.6
2.23,-0.0091,-0.0053,0.0405,0.009,13.8
2.231,-0.0068,-0.0046,0.0435,0.012,13.9
2.232,-0.0068,-0.0053,0.0412,0.009,14.0
2.233,-0.0091,-0.0068,0.039,0.0052,14.2
2.234,-0.0075,-0.0068,0.0367,0.003,14.4
2.235,-0.0091,-0.0075,0.039,0.003,14.5
2.236,-0.0105,-0.0068,0.042,0.0022,14.6
2.237,-0.0091,-0.0068,0.039,0.0045,14.8
2.238,-0.0091,-0.0053,0.0397,0.0045,14.9
2.239,-0.0083,-0.003,0.0367,0.003,15.1
2.24,-0.006,-0.0015,0.024,0.0015,15.2
2.241,-0.0046,-0.0008,0.0082,-0.0015,15.4
2.242,-0.0008,-0.0015,-0.0038,-0.0038,15.6
2.243,0.003,0.0015,-0.0075,-0.0046,15.7
2.244,0.0045,0.0007,-0.0015,-0.0046,15.9
2.245,0.0015,-0.0008,0.0052,-0.0015,16.2
2.246,0.0,-0.0008,0.0007,-0.0008,16.3
2.247,0.0022,0.0007,-0.012,-0.0023,16.5
2.248,0.0045,0.0045,-0.0158,-0.0023,16.7
2.249,0.003,0.0022,-0.0046,0.0,16.9
2.25,0.0022,0.0007,-0.0046,-0.0015,17.0
2.251,0.0045,0.0007,-0.0068,0.0,17.2
2.252,0.0045,-0.0008,0.0,0.0037,17.4
2.253,0.0052,0.0022,-0.0068,0.0015,17.6
2.254,0.0067,-0.0015,0.0067,0.0045,17.8
2.255,0.0015,-0.006,0.0135,0.003,18.0
2.256,0.0015,-0.006,0.006,0.0015,18.2
2.257,0.0007,-0.006,0.003,0.0007,18.4
2.258,0.0015,-0.0008,-0.0105,-0.003,18.5
2.259,0.003,-0.0015,-0.0083,-0.0015,18.7
2.26,0.0015,-0.0015,-0.0091,-0.0038,18.9
2.261,0.0022,0.0007,-0.0083,-0.003,19.1
2.262,-0.0008,0.0022,-0.006,-0.0015,19.3
2.263,-0.0008,0.0045,-0.0128,-0.0038,19.6
2.264,-0.0008,0.003,-0.012,-0.0023,19.8
2.265,0.003,0.003,-0.0113,-0.0038,20.0
2.266,0.003,0.0015,-0.012,-0.0023,20.2
2.267,0.0015,0.0007,-0.0098,-0.0015,20.4
2.268,0.0015,0.0022,-0.0068,-0.003,20.7
2.269,-0.0015,0.0037,-0.0068,-0.0008,20.9
2.27,-0.0008,0.003,-0.0046,-0.0008,21.1
2.271,-0.0008,-0.0008,0.0007,-0.0008,21.3
2.272,-0.0023,-0.0008,0.0022,-0.0008,21.5
2.273,0.0007,-0.0008,0.0015,-0.0015,21.8
2.274,-0.0008,-0.0015,0.0015,0.0,22.0
2.275,0.0,0.0007,0.0007,-0.0008,22.2
2.276,0.0007,0.0015,0.0067,-0.0008,22.4
2.277,-0.0023,0.0007,0.0082,-0.0023,22.6
2.278,0.0,0.0052,0.003,-0.0023,22.9
2.279,0.0007,0.0015,0.0052,-0.0008,23.1
2.28,0.0007,0.0015,0.0,-0.0023,23.3
2.281,0.0007,0.0037,-0.0053,-0.0015,23.6
2.282,0.0007,0.0015,-0.0046,-0.0015,23.8
2.283,0.003,0.0022,-0.006,-0.0015,24.1
2.284,0.0052,0.0007,-0.0075,-0.0023,24.3
2.285,0.0052,-0.0015,-0.0091,-0.0008,24.6
2.286,0.0022,-0.0038,-0.0091,-0.0008,24.8
2.287,0.0037,-0.0038,-0.0098,-0.0015,25.1
2.288,0.003,0.0,-0.012,-0.0015,25.4
2.289,0.0045,0.0007,-0.015,-0.0015,25.6
2.29,0.0045,0.0015,-0.0098,0.0007,25.9
2.291,0.0015,-0.0015,-0.0083,0.0007,26.1
2.292,0.003,-0.0046,-0.0083,-0.0008,26.4
2.293,0.0015,-0.0053,-0.003,-0.0008,26.7
2.294,0.0007,-0.0038,-0.0015,-0.0008,27.0
2.295,0.003,-0.0038,0.003,0.0007,27.2
2.296,0.0022,-0.0046,0.0015,-0.0008,27.4
2.297,0.0037,-0.003,0.0015,-0.0023,27.7
2.298,0.003,-0.003,0.0022,-0.0015,28.0
2.299,0.0015,-0.0008,0.0007,-0.0015,28.2
2.3,0.003,0.003,0.0,-0.003,28.5
2.301,0.0015,0.0037,0.003,-0.003,28.8
2.302,-0.0008,0.003,0.0067,-0.003,29.0
2.303,-0.0015,0.0037,0.006,-0.003,29.2
2.304,-0.0023,0.0022,0.009,-0.0008,29.5
2.305,-0.0015,0.0015,0.0127,0.0,29.7
2.306,-0.0023,0.0007,0.0135,0.0015,30.0
2.307,-0.0038,-0.0015,0.018,0.003,30.2
2.308,-0.0068,-0.0053,0.0262,0.003,30.5
2.309,-0.0105,-0.0083,0.0307,0.003,30.7
2.31,-0.012,-0.0083,0.0315,0.003,31.0
2.311,-0.012,-0.0098,0.0292,0.003,31.2
2.312,-0.0105,-0.0098,0.0277,0.0022,31.5
2.313,-0.0053,-0.0068,0.024,0.003,31.7
2.314,-0.0015,-0.003,0.015,0.0015,32.0
2.315,0.0,-0.0023,0.0127,0.0015,32.2
2.316,-0.003,-0.0023,0.0135,0.0015,32.5
2.317,-0.0053,-0.0023,0.009,-0.0008,32.7
2.318,-0.0046,-0.0023,0.0097,-0.0008,33.0
2.319,-0.0015,0.0,0.0082,-0.0015,33.2
2.32,-0.0015,0.0007,0.0067,-0.0015,33.5
2.321,-0.0015,0.0007,0.0075,-0.0008,33.7
2.322,-0.0015,0.0007,0.0067,0.0007,33.9
2.323,0.0,0.0007,0.003,0.0,34.1
2.324,0.0015,0.0022,-0.0008,-0.0015,34.4
2.325,0.003,0.0022,-0.0046,-0.0008,34.6
2.326,0.0037,0.0022,-0.0008,0.0,34.8
2.327,0.0015,0.0015,0.009,0.0,35.1
2.328,0.0007,0.0015,0.009,-0.0008,35.3
2.329,0.0015,0.0045,0.0067,0.0,35.5
2.33,0.0007,0.0052,0.0067,0.0015,35.7
2.331,-0.0008,0.0022,0.0045,0.003,36.0
2.332,0.0007,0.0015,0.003,0.0045,36.2
2.333,0.0015,0.0007,-0.003,0.0045,36.4
2.334,0.0045,0.0,-0.0075,0.0045,36.6
2.335,0.0067,0.0007,-0.0128,0.0015,36.9
2.336,0.0045,0.0015,-0.0158,0.0015,37.1
2.337,0.0037,0.0,-0.012,0.0015,37.3
2.338,0.0022,-0.0008,-0.0068,0.0,37.5
2.339,0.0015,-0.0008,-0.0046,0.0022,37.8
2.34,0.0,-0.0008,-0.0015,0.0037,38.0
2.341,0.0015,-0.0008,-0.003,0.003,38.2
2.342,0.0022,-0.0008,-0.0083,0.0015,38.3
2.343,0.0015,-0.0015,-0.0075,0.0015,38.6
2.344,0.003,-0.0023,-0.0083,0.0015,38.7
2.345,0.0045,-0.0015,-0.0128,-0.0015,38.9
2.346,0.0052,-0.0008,-0.015,-0.0015,39.1
2.347,0.003,0.0,-0.0158,-0.0038,39.3
2.348,0.003,0.0015,-0.0165,-0.0053,39.5
2.349,0.003,0.0045,-0.0233,-0.006,39.7
2.35,0.0067,0.0052,-0.0285,-0.0083,39.9
2.351,0.009,0.003,-0.0323,-0.0083,40.0
2.352,0.012,0.003,-0.0383,-0.0113,40.2
2.353,0.0157,0.0052,-0.0443,-0.012,40.5
2.354,0.0165,0.0067,-0.0465,-0.012,40.6
2.355,0.018,0.0082,-0.0503,-0.0128,40.8
2.356,0.0172,0.0052,-0.0495,-0.0128,41.0
2.357,0.0142,0.0052,-0.0428,-0.012,41.2
2.358,0.0112,0.0067,-0.0383,-0.0091,41.4
2.359,0.0105,0.0067,-0.0323,-0.0105,41.6
2.36,0.0067,0.0067,-0.0263,-0.0091,41.8
2.361,0.0007,0.0067,-0.027,-0.0083,41.9
2.362,0.0015,0.0097,-0.027,-0.0083,42.1
2.363,0.0037,0.0105,-0.027,-0.0083,42.3
2.364,0.003,0.009,-0.0248,-0.0098,42.4
2.365,0.003,0.0045,-0.0256,-0.0083,42.6
2.366,0.006,0.0015,-0.0278,-0.0105,42.8
2.367,0.0067,0.0015,-0.0263,-0.0113,43.0
2.368,0.0045,-0.0015,-0.027,-0.0113,43.1
2.369,0.003,-0.0023,-0.0218,-0.0113,43.3
2.37,0.0015,-0.006,-0.0143,-0.0068,43.5
2.371,-0.0008,-0.0068,-0.0083,-0.0053,43.6
2.372,-0.0015,-0.0038,-0.0038,-0.0038,43.8
2.373,-0.0015,-0.0015,-0.003,-0.0023,44.0
2.374,-0.0008,-0.0015,-0.0008,-0.003,44.2
2.375,0.0007,-0.0053,0.0022,-0.0015,44.4
2.376,0.0015,-0.0046,0.0045,-0.0015,44.5
2.377,-0.0015,-0.0008,0.0045,-0.0015,44.7
2.378,-0.0015,0.0007,0.0052,-0.003,44.9
2.379,-0.0023,0.0007,0.003,-0.0023,45.0
2.38,-0.0023,0.0015,0.0022,0.0007,45.2
2.381,-0.0038,0.0022,0.0037,0.0015,45.4
2.382,-0.003,-0.0008,-0.0015,0.0007,45.6
2.383,-0.0008,-0.0023,-0.0046,-0.0008,45.8
2.384,0.0007,-0.0046,-0.006,-0.0008,45.9
2.385,-0.0008,-0.0091,-0.0046,-0.0015,46.1
2.386,-0.003,-0.0105,0.0007,-0.0015,46.3
2.387,-0.0008,-0.0105,0.003,0.0015,46.4
2.388,0.0022,-0.0105,0.0067,0.0045,46.6
2.389,0.0007,-0.0098,0.0165,0.006,46.8
2.39,-0.0053,-0.0113,0.0262,0.0067,47.0
2.391,-0.0083,-0.006,0.0315,0.0082,47.1
2.392,-0.0091,-0.003,0.0337,0.0082,47.3
2.393,-0.0083,-0.0068,0.0367,0.009,47.5
2.394,-0.0098,-0.0091,0.039,0.0105,47.6
2.395,-0.0098,-0.0038,0.0382,0.0127,47.8
2.396,-0.0091,0.009,0.0382,0.0127,48.0
2.397,-0.0105,0.0165,0.0375,0.012,48.1
2.398,-0.012,0.0157,0.0352,0.012,48.3
2.399,-0.012,0.0105,0.0345,0.0105,48.5
2.4,-0.012,0.0082,0.0315,0.009,48.7
2.401,-0.0113,0.006,0.0292,0.012,48.8
2.402,-0.0083,-0.0008,0.0255,0.0105,49.0
2.403,-0.006,-0.0128,0.0262,0.009,49.1
2.404,-0.0091,-0.027,0.03,0.0045,49.2
2.405,-0.0113,-0.0383,0.0225,-0.0053,49.4
2.406,-0.0105,-0.0458,0.0157,-0.0083,49.5
2.407,-0.012,-0.039,0.0157,-0.0046,49.6
2.408,-0.0143,-0.0308,0.0127,-0.0038,49.8
2.409,-0.012,-0.033,0.0097,-0.0046,49.9
2.41,-0.012,-0.0383,0.015,-0.003,50.0
2.411,-0.0128,-0.0346,0.0165,-0.0008,50.1
2.412,-0.012,-0.0075,0.0135,0.0022,50.3
2.413,-0.0098,0.0307,0.012,0.009,50.4
2.414,-0.0075,0.054,0.0097,0.0157,50.5
2.415,-0.0053,0.0637,0.0105,0.018,50.7
2.416,-0.0015,0.0307,0.012,0.0232,50.8
2.417,0.0015,-0.0518,0.0172,0.0195,50.9
2.418,0.0045,-0.0638,0.018,0.0195,51.1
2.419,0.0067,-0.024,0.018,0.03,51.2
2.42,0.0067,-0.0128,0.0195,0.0225,51.3
2.421,0.009,-0.042,0.0217,0.0045,51.4
2.422,0.0105,-0.0361,0.0217,-0.0053,51.4
2.423,0.0105,0.0817,0.0217,-0.0128,51.5
2.424,0.0135,0.1312,0.0255,-0.0158,51.6
2.425,0.0142,0.093,0.0225,-0.0068,51.6
2.426,0.012,0.084,0.018,0.0007,51.7
2.427,0.0037,0.0787,0.009,0.0015,51.7
2.428,-0.0008,0.0457,0.0007,0.0015,51.8
2.429,-0.003,-0.0248,0.0007,-0.0128,51.8
2.43,-0.006,-0.0743,-0.0091,-0.0293,51.9
2.431,-0.0075,-0.1006,-0.0143,-0.0203,52.0
2.432,-0.0091,-0.1193,-0.0158,-0.0083,52.0
2.433,-0.0083,-0.1215,-0.0181,-0.0098,52.1
2.434,-0.0068,-0.1223,-0.0165,-0.0083,52.2
2.435,-0.0046,-0.1118,-0.0143,0.0045,52.2
2.436,-0.0053,-0.1043,-0.0105,0.0187,52.2
2.437,-0.0053,-0.1013,-0.0113,0.0352,52.3
2.438,-0.003,0.018,-0.0068,0.0637,52.4
2.439,-0.0008,0.3075,-0.0008,0.0817,52.4
2.44,0.0045,0.447,0.006,0.0667,52.5
2.441,0.006,0.2872,0.009,0.0382,52.5
2.442,0.0082,0.1447,0.0097,0.018,52.5
2.443,0.0067,0.0532,0.009,0.0,52.6
2.444,0.0045,-0.021,0.003,-0.0113,52.6
2.445,0.0037,-0.0015,0.0007,-0.012,52.6
2.446,0.0075,0.0105,-0.0008,-0.0188,52.6
2.447,0.0112,-0.0181,-0.0038,-0.0218,52.6
2.448,0.012,-0.0653,-0.0105,-0.0278,52.7
2.449,0.0135,-0.0608,-0.0181,-0.0383,52.7
2.45,0.0105,-0.0293,-0.0256,-0.039,52.7
2.451,0.009,-0.0675,-0.0353,-0.0488,52.8
2.452,0.0082,-0.108,-0.0375,-0.0443,52.8
2.453,0.0045,-0.093,-0.0353,-0.0263,52.8
2.454,0.0015,-0.0765,-0.033,-0.0165,52.8
2.455,0.0007,-0.0593,-0.0338,-0.006,52.9
2.456,0.0,-0.0083,-0.0285,0.0037,52.9
2.457,0.0022,0.0675,-0.0195,0.0165,52.9
2.458,0.0045,0.0765,-0.0068,0.0247,53.0
2.459,0.0082,0.0195,0.0037,0.0142,53.0
2.46,0.0097,0.0,0.0075,0.0037,53.0
2.461,0.009,-0.0256,0.0067,-0.0075,53.0
2.462,0.0082,-0.0398,-0.0015,-0.0105,53.0
2.463,0.0045,-0.033,-0.0015,-0.0015,53.0
2.464,0.0045,-0.0375,-0.0015,-0.0046,53.1
2.465,0.0045,-0.0285,-0.0091,-0.0083,53.1
2.466,0.0015,-0.0181,-0.012,-0.0046,53.1
2.467,0.0007,-0.0068,-0.0165,-0.006,53.1
2.468,0.0,0.003,-0.0165,-0.0075,53.1
2.469,-0.0008,0.0202,-0.0158,-0.006,53.1
2.47,-0.0008,0.0322,-0.0181,-0.0083,53.1
2.471,-0.0023,0.0255,-0.0181,-0.0105,53.1
2.472,-0.0023,0.006,-0.0143,-0.0083,53.1
2.473,-0.0038,-0.003,-0.0075,-0.012,53.1
2.474,-0.003,0.006,0.0007,-0.0083,53.1
2.475,-0.003,0.0,0.009,0.0015,53.1
2.476,-0.0038,0.0105,0.0165,0.0052,53.1
2.477,-0.0015,0.0202,0.0232,0.0202,53.1
2.478,-0.003,-0.0046,0.0232,0.0247,53.1
2.479,-0.0023,-0.027,0.0217,0.0142,53.1
2.48,-0.0046,-0.0488,0.0217,-0.0053,53.1
2.481,-0.0068,-0.0735,0.0142,-0.024,53.1
2.482,-0.003,-0.0691,0.0105,-0.0218,53.1
2.483,0.0022,-0.0465,0.009,-0.0165,53.1
2.484,0.003,-0.0405,0.0052,-0.0233,53.1
2.485,0.003,-0.0008,-0.0008,-0.0233,53.1
2.486,0.003,0.054,-0.0091,-0.0158,53.1
2.487,0.003,0.0652,-0.0091,0.0015,53.1
2.488,0.003,0.063,-0.003,0.0105,53.1
2.489,0.0015,0.075,-0.003,0.0105,53.1
2.49,0.003,0.0585,-0.006,0.0172,53.1
2.491,0.0022,0.018,-0.0083,0.0052,53.1
2.492,0.0,0.033,-0.012,-0.0015,53.0
2.493,-0.0008,0.0277,-0.0128,0.0082,53.0
2.494,0.0015,-0.0023,-0.0091,0.0097,53.0
2.495,0.0007,-0.0218,-0.0068,0.0187,53.0
2.496,0.003,-0.042,-0.006,0.0232,53.0
2.497,0.0022,-0.0308,-0.0075,0.0307,53.0
2.498,0.0,-0.0533,-0.0128,0.018,53.0
2.499,0.0022,-0.0465,-0.0158,-0.0091,52.9
2.5,0.0015,0.0,-0.0128,-0.0158,52.9
2.501,0.0052,0.048,-0.012,-0.0263,52.8
2.502,0.0067,0.0547,-0.006,-0.027,52.7
2.503,0.0067,-0.0128,-0.0053,-0.024,52.6
