Time_s,RF,BF,VM,ST,FX
2.595,-0.0046,-0.0383,-0.0015,-0.0046,4.4
2.596,-0.0128,-0.0338,-0.003,-0.0053,4.2
2.597,-0.0158,-0.0293,-0.003,-0.0053,4.0
2.598,-0.015,-0.021,-0.006,0.0,3.8
2.599,-0.0105,-0.0143,-0.0075,0.0052,3.6
2.6,-0.0068,-0.0105,-0.0068,0.0045,3.3
2.601,-0.006,-0.0068,-0.0046,0.0052,3.2
2.602,-0.0046,-0.0038,-0.0015,0.0052,3.1
2.603,-0.006,-0.0046,-0.0008,0.0052,3.0
2.604,-0.0046,-0.006,0.0015,0.006,2.9
2.605,-0.003,-0.0068,0.0052,0.0045,2.7
2.606,-0.003,-0.0091,0.0067,0.0015,2.6
2.607,-0.0015,-0.0091,0.0067,0.0015,2.5
2.608,-0.0038,-0.0068,0.006,-0.0015,2.4
2.609,-0.0015,-0.0083,0.0045,-0.006,2.2
2.61,-0.0008,-0.0083,0.0045,-0.0068,2.1
2.611,0.0015,-0.003,0.0045,-0.0068,2.0
2.612,0.0082,0.0015,0.006,-0.0053,1.8
2.613,0.0067,0.0022,0.0067,-0.0023,1.8
2.614,0.006,0.0105,0.0052,-0.0015,1.6
2.615,0.003,0.021,0.0052,0.0022,1.5
2.616,0.0015,0.024,0.0052,0.0105,1.3
2.617,0.0007,0.0292,0.006,0.0127,1.2
2.618,-0.0015,0.039,0.0052,0.009,1.1
2.619,-0.003,0.0262,0.0045,0.0037,1.0
2.62,-0.0053,0.0067,0.003,-0.0008,0.8
2.621,-0.0053,0.0052,0.0037,-0.003,0.8
2.622,-0.0053,0.0007,0.0037,-0.0046,0.7
2.623,-0.0091,-0.0008,0.0022,-0.003,0.6
2.624,-0.0053,0.0015,0.0045,-0.0015,0.6
2.625,-0.0008,-0.0008,0.0007,0.0015,0.5
2.626,0.0,-0.0053,-0.0015,0.0015,0.4
2.627,-0.0015,-0.0098,-0.0023,0.0015,0.4
2.628,-0.0008,-0.0023,-0.003,0.0015,0.3
2.629,0.0007,0.0082,-0.0068,-0.0008,0.2
2.63,-0.0008,0.0075,-0.0091,0.0015,0.1
2.631,-0.0023,0.0,-0.0091,0.0022,0.1
2.632,-0.0023,0.003,-0.0075,-0.0083,0.0
2.633,-0.0008,0.0135,-0.0046,-0.021,0.0
2.634,-0.0008,0.0202,-0.0038,-0.0338,-0.1
2.635,-0.0023,0.0195,-0.0015,-0.042,-0.2
2.636,-0.0008,0.0045,0.0007,-0.039,-0.3
2.637,0.0007,-0.0135,0.0007,-0.0383,-0.3
2.638,-0.0008,-0.0233,0.0007,-0.0188,-0.4
2.639,0.0,-0.021,0.003,0.0127,-0.5
2.64,0.003,-0.006,0.006,0.0442,-0.6
2.641,0.006,0.027,0.009,0.0682,-0.6
2.642,0.006,0.0577,0.0067,0.0802,-0.6
2.643,0.0067,0.069,0.0052,0.0787,-0.6
2.644,0.0075,0.0667,0.0052,0.048,-0.6
2.645,0.0052,0.03,0.0052,0.0345,-0.6
2.646,0.003,0.0045,0.0067,0.0315,-0.6
2.647,0.0045,0.0097,0.006,0.0045,-0.6
2.648,0.0075,-0.0083,0.006,-0.0091,-0.6
2.649,0.003,-0.0158,0.0052,-0.0173,-0.6
2.65,-0.0038,-0.0143,0.0007,-0.0165,-0.6
2.651,-0.0053,-0.0188,-0.0015,-0.0135,-0.6
2.652,-0.0053,-0.0143,-0.003,-0.0128,-0.6
2.653,-0.0046,-0.0128,-0.003,-0.0075,-0.6
2.654,0.0007,-0.012,-0.0038,-0.0098,-0.6
2.655,0.0052,-0.0165,-0.006,-0.0128,-0.6
2.656,0.0075,-0.0181,-0.006,-0.0165,-0.6
2.657,0.0067,-0.0203,-0.0068,-0.0158,-0.6
2.658,0.009,-0.0195,-0.003,-0.0143,-0.6
2.659,0.009,-0.0143,0.0007,-0.0128,-0.6
2.66,0.0052,-0.012,0.0022,-0.0091,-0.7
2.661,0.003,-0.0083,0.0022,-0.0098,-0.6
2.662,-0.0046,-0.0098,-0.0008,-0.0053,-0.6
2.663,-0.012,-0.012,0.0015,-0.0023,-0.5
2.664,-0.0128,-0.0173,-0.0015,-0.0015,-0.5
2.665,-0.0083,-0.0248,-0.0008,0.0037,-0.5
2.666,-0.0015,-0.0256,0.0075,0.012,-0.4
2.667,0.0045,-0.0256,0.009,0.0157,-0.4
2.668,0.0045,-0.0233,0.0052,0.024,-0.3
2.669,0.0,-0.0165,0.0007,0.036,-0.3
2.67,0.0,-0.0143,0.0015,0.0457,-0.2
2.671,0.0007,-0.0143,0.0015,0.0465,-0.2
2.672,-0.0015,-0.0128,0.0007,0.0217,-0.1
2.673,0.0015,-0.0091,0.0022,-0.0053,-0.1
2.674,0.0022,-0.0091,0.0015,-0.0203,0.0
2.675,0.0015,0.003,0.0007,-0.033,0.0
2.676,0.0015,0.0285,0.0007,-0.0368,0.0
2.677,-0.0008,0.024,0.0007,-0.0533,0.1
2.678,0.0,-0.0083,0.0007,-0.075,0.1
2.679,-0.0023,-0.027,0.0015,-0.0803,0.2
2.68,-0.0068,-0.0368,-0.0015,-0.0735,0.2
2.681,-0.0053,-0.0405,-0.0053,-0.06,0.3
2.682,-0.0046,-0.039,-0.0046,-0.0465,0.3
2.683,-0.0038,-0.0383,-0.0023,-0.021,0.4
2.684,-0.0008,-0.0203,0.0,0.0067,0.4
2.685,0.0,0.0007,0.0022,0.0367,0.4
2.686,0.0007,-0.0068,0.0052,0.0787,0.4
2.687,0.0067,-0.0143,0.0067,0.1305,0.5
2.688,0.0105,0.0202,0.0037,0.162,0.5
2.689,0.0067,0.0817,0.0,0.1515,0.6
2.69,0.0052,0.1215,-0.0023,0.132,0.6
2.691,0.0052,0.087,-0.0046,0.1087,0.7
2.692,-0.0046,0.0352,-0.0023,0.0697,0.7
2.693,-0.006,0.0457,0.0007,0.0345,0.8
2.694,-0.003,0.0405,0.0007,-0.0075,0.8
2.695,-0.0038,0.0247,-0.0008,-0.0256,0.9
2.696,-0.0053,0.0127,-0.0023,-0.0315,0.9
2.697,-0.0053,-0.0091,-0.003,-0.0413,0.9
2.698,-0.0046,-0.0135,-0.0015,-0.0511,0.9
2.699,-0.0046,-0.0368,-0.0023,-0.0653,1.0
2.7,-0.0038,-0.0503,-0.0046,-0.0608,1.0
2.701,-0.0053,-0.0578,-0.006,-0.0548,1.1
2.702,-0.0038,-0.0548,-0.0038,-0.048,1.2
2.703,-0.0008,-0.048,-0.0015,-0.039,1.2
2.704,-0.0023,-0.048,-0.0023,-0.0315,1.3
2.705,-0.003,-0.0315,-0.0008,-0.0068,1.3
2.706,-0.0046,-0.0308,0.0,0.0225,1.4
2.707,-0.0053,-0.0285,0.0015,0.0442,1.4
2.708,-0.0015,-0.0203,0.0015,0.0195,1.5
2.709,0.0015,-0.0218,-0.0023,-0.0338,1.6
2.71,0.0,-0.027,-0.0053,-0.0375,1.6
2.711,-0.0046,-0.0293,-0.0105,-0.0256,1.7
2.712,-0.0053,-0.0278,-0.0091,-0.0233,1.8
2.713,-0.0053,-0.0143,-0.0053,-0.0158,1.8
2.714,-0.003,-0.0008,-0.0046,-0.0015,1.8
2.715,-0.003,-0.003,-0.0038,0.0105,1.9
2.716,-0.003,0.0007,-0.006,0.0097,2.0
2.717,-0.003,0.0007,-0.003,0.0112,2.0
2.718,0.0,-0.0008,0.0022,0.0127,2.1
2.719,0.0045,0.0097,0.009,-0.0008,2.2
2.72,0.0052,0.0157,0.0142,-0.0165,2.2
2.721,0.0052,0.018,0.0127,-0.0173,2.2
2.722,0.003,0.0202,0.0105,-0.0075,2.2
2.723,-0.0015,0.0225,0.009,-0.0015,2.2
2.724,-0.0038,0.015,0.0105,-0.0068,2.2
2.725,-0.003,0.0067,0.012,-0.0091,2.3
2.726,0.0,0.009,0.015,-0.0075,2.3
2.727,0.0015,0.0097,0.0307,-0.012,2.3
2.728,-0.0023,0.0067,0.0547,-0.0091,2.3
2.729,-0.0068,0.0007,0.063,0.0067,2.3
2.73,-0.0068,0.0105,0.0412,0.0292,2.4
2.731,-0.012,0.018,0.0142,0.0495,2.4
2.732,-0.0165,0.0195,-0.003,0.0577,2.4
2.733,-0.0158,0.0217,-0.0181,0.0555,2.4
2.734,-0.015,0.0075,-0.024,0.0345,2.4
2.735,-0.0113,0.0045,-0.027,0.0127,2.4
2.736,-0.0098,0.0045,-0.0278,0.003,2.5
2.737,-0.003,0.0075,-0.0308,-0.0083,2.5
2.738,0.0105,0.0127,-0.033,-0.0173,2.5
2.739,0.0232,0.0082,-0.0233,-0.0233,2.5
2.74,0.027,0.0097,-0.0038,-0.0368,2.5
2.741,0.0277,0.0045,0.0075,-0.0405,2.4
2.742,0.0277,0.0015,0.009,-0.039,2.3
2.743,0.021,0.0105,0.0105,-0.0533,2.2
2.744,0.009,0.0195,0.0105,-0.0495,2.1
2.745,-0.0023,0.027,0.012,-0.0233,1.9
2.746,-0.0075,0.0292,0.015,0.0127,1.8
2.747,-0.0105,0.0217,0.0127,0.0315,1.7
2.748,-0.0143,0.0127,0.0082,0.0082,1.6
2.749,-0.0135,0.0105,0.009,0.0022,1.4
2.75,-0.0083,0.003,0.0165,0.0247,1.3
2.751,-0.0015,-0.003,0.0202,0.006,1.2
2.752,-0.0038,-0.0105,0.0165,-0.0293,1.1
2.753,-0.0105,-0.0181,0.0157,-0.024,0.9
2.754,-0.0083,-0.0128,0.0232,0.0067,0.9
2.755,-0.0008,-0.006,0.0292,0.0345,0.7
2.756,-0.0008,-0.0105,0.0262,0.0307,0.6
2.757,-0.0128,-0.0315,0.015,0.0015,0.4
2.758,-0.0188,-0.0458,0.0105,-0.0293,0.3
2.759,-0.0158,-0.0413,0.0105,-0.039,0.2
2.76,-0.0098,-0.039,0.0135,-0.045,0.0
2.761,-0.0053,-0.0346,0.018,-0.0503,0.0
2.762,-0.0015,-0.0285,0.0195,-0.033,0.0
2.763,0.0,-0.0315,0.0232,-0.012,0.0
2.764,0.0007,-0.0346,0.024,0.0255,0.0
2.765,0.0,-0.0353,0.0232,0.054,0.0
2.766,0.003,-0.0188,0.0262,0.0832,0.0
2.767,0.009,0.0517,0.027,0.114,0.0
2.768,0.012,0.1162,0.024,0.1192,0.0
2.769,0.0105,0.0855,0.018,0.1125,0.0
2.77,0.003,0.0337,0.0157,0.0877,0.0
2.771,-0.0015,0.0052,0.0105,0.0457,0.0
2.772,-0.0038,-0.0091,0.0075,-0.0008,0.0
2.773,-0.006,-0.0091,0.0052,-0.0195,0.0
2.774,-0.0083,-0.024,0.0015,-0.027,0.0
2.775,-0.006,-0.0181,0.0022,-0.0383,-0.1
2.776,-0.0046,-0.0375,0.0,-0.063,-0.1
2.777,-0.0068,-0.063,-0.003,-0.0803,-0.1
2.778,-0.0068,-0.0653,-0.0046,-0.063,-0.1
2.779,-0.0046,-0.063,-0.0053,-0.0503,-0.1
2.78,-0.003,-0.0473,-0.006,-0.0278,-0.2
2.781,0.0007,-0.054,-0.003,0.0082,-0.2
2.782,0.006,-0.027,-0.0015,0.0442,-0.2
2.783,0.0067,0.0052,-0.0105,0.0757,-0.2
2.784,0.0067,0.039,-0.0218,0.1125,-0.2
2.785,0.0052,0.0712,-0.0353,0.093,-0.2
2.786,0.0052,0.0292,-0.0518,0.0255,-0.2
2.787,0.0052,-0.0083,-0.0706,0.0082,-0.2
2.788,0.0052,-0.0233,-0.093,-0.0053,-0.2
2.789,0.0007,-0.0375,-0.1125,-0.0278,-0.2
2.79,-0.003,-0.0293,-0.129,-0.0233,-0.2
2.791,-0.0015,-0.0233,-0.1426,-0.03,-0.2
2.792,-0.003,-0.0181,-0.1523,-0.0361,-0.2
2.793,-0.0023,-0.0135,-0.1598,-0.0375,-0.2
2.794,-0.0023,-0.0083,-0.1665,-0.039,-0.2
2.795,-0.003,-0.0046,-0.162,-0.033,-0.2
2.796,-0.0008,-0.0015,-0.1485,-0.03,-0.2
2.797,-0.0008,0.0015,-0.1328,-0.024,-0.2
2.798,0.0007,0.0075,-0.111,-0.0173,-0.2
2.799,0.003,0.0112,-0.0848,-0.0188,-0.2
2.8,0.0045,0.0105,-0.0518,-0.0233,-0.2
2.801,0.0067,0.009,-0.0203,-0.0203,-0.2
2.802,0.0052,0.0075,0.0082,-0.0181,-0.3
2.803,0.0022,0.0052,0.0375,-0.0173,-0.4
2.804,-0.0008,0.0067,0.0562,-0.0053,-0.4
2.805,-0.0015,0.009,0.0712,0.0045,-0.5
2.806,-0.0015,0.0105,0.0802,0.009,-0.6
2.807,-0.0015,0.0142,0.1027,0.012,-0.6
2.808,-0.0015,0.0127,0.1305,0.0045,-0.7
2.809,-0.0015,0.0105,0.1357,-0.003,-0.8
2.81,-0.0053,0.0165,0.15,0.0075,-0.9
2.811,-0.0038,0.0217,0.1665,0.018,-0.9
2.812,-0.0008,0.027,0.1635,0.0195,-1.0
2.813,-0.0015,0.0255,0.159,0.024,-1.1
2.814,0.0007,0.0157,0.15,0.021,-1.1
2.815,0.0007,0.0127,0.141,0.003,-1.2
2.816,-0.0038,0.006,0.1365,-0.003,-1.3
2.817,-0.0053,0.0037,0.1252,-0.0008,-1.4
2.818,-0.0046,0.0067,0.1125,-0.0008,-1.4
2.819,-0.0015,0.012,0.093,-0.003,-1.5
2.82,0.0,0.012,0.093,-0.0091,-1.6
2.821,-0.0023,0.0045,0.1072,0.0045,-1.6
2.822,-0.0015,0.0045,0.108,0.027,-1.5
2.823,-0.0015,0.003,0.1012,0.0315,-1.5
2.824,-0.0015,-0.0046,0.0817,0.0247,-1.4
2.825,0.0015,-0.0015,0.0607,0.027,-1.4
2.826,0.0052,0.0105,0.0345,0.0375,-1.4
2.827,0.0045,0.0105,-0.0015,0.051,-1.3
2.828,0.003,0.009,-0.03,0.0367,-1.3
2.829,0.003,0.0075,-0.0585,0.009,-1.2
2.83,0.003,-0.003,-0.0795,-0.0083,-1.2
2.831,0.0022,-0.0068,-0.1095,-0.027,-1.1
2.832,-0.0008,-0.0053,-0.1441,-0.027,-1.1
2.833,-0.0015,0.0,-0.1635,-0.0165,-1.0
2.834,-0.003,0.0082,-0.1726,-0.0068,-1.0
2.835,-0.003,-0.0015,-0.1711,0.0007,-0.9
2.836,-0.0023,-0.006,-0.1696,0.0015,-0.9
2.837,-0.0015,-0.0143,-0.1628,-0.0015,-0.9
2.838,0.0007,-0.0308,-0.1553,-0.0053,-0.8
2.839,0.0007,-0.033,-0.1448,-0.012,-0.8
2.84,0.0022,-0.0346,-0.1305,-0.0105,-0.7
2.841,0.0015,-0.0105,-0.1088,-0.0083,-0.7
2.842,0.0037,0.0277,-0.075,-0.0008,-0.7
2.843,0.0052,0.0622,-0.0353,0.0082,-0.8
2.844,0.0015,0.0937,-0.0038,0.0052,-0.8
2.845,-0.0008,0.0487,0.0232,0.0007,-0.9
2.846,-0.003,-0.0038,0.048,0.0007,-0.9
2.847,-0.003,-0.0083,0.0742,0.0015,-0.9
2.848,-0.0023,-0.027,0.1027,0.0,-0.9
2.849,-0.0023,-0.021,0.1297,-0.0015,-0.9
2.85,-0.0008,-0.0203,0.1575,-0.0008,-1.0
2.851,-0.0008,-0.0248,0.1777,-0.003,-1.0
2.852,0.0007,-0.0218,0.189,-0.0038,-1.0
2.853,0.0007,-0.0256,0.1927,-0.003,-1.1
2.854,0.0,-0.0195,0.1882,-0.0023,-1.1
2.855,0.0007,-0.0188,0.177,-0.0053,-1.2
2.856,0.003,-0.015,0.1597,-0.0105,-1.2
2.857,0.0007,-0.0158,0.1372,-0.0105,-1.2
2.858,-0.0008,-0.0143,0.1125,-0.006,-1.3
2.859,-0.0015,-0.015,0.0862,-0.0015,-1.3
2.86,-0.0023,-0.012,0.063,0.0037,-1.4
2.861,-0.0015,-0.006,0.042,0.0045,-1.4
2.862,-0.003,-0.0068,0.027,-0.0053,-1.4
2.863,-0.0046,-0.0083,0.0142,-0.0158,-1.5
2.864,-0.0046,-0.0218,0.0022,-0.0091,-1.5
2.865,-0.003,-0.0338,-0.0053,0.006,-1.6
2.866,-0.0015,-0.0368,-0.0143,0.0255,-1.7
2.867,-0.0008,-0.0383,-0.027,0.0315,-1.7
2.868,-0.0038,-0.0405,-0.0368,0.0217,-1.8
2.869,-0.0053,-0.0405,-0.042,0.0052,-1.8
2.87,-0.003,-0.0368,-0.054,-0.0015,-1.9
2.871,-0.0015,-0.033,-0.0713,-0.006,-1.9
2.872,-0.0023,-0.0278,-0.09,-0.0188,-2.0
2.873,-0.0038,-0.0225,-0.1013,-0.033,-2.1
2.874,-0.0046,-0.0158,-0.1035,-0.0398,-2.1
2.875,-0.003,-0.012,-0.1006,-0.0323,-2.2
2.876,-0.003,-0.0083,-0.096,-0.0181,-2.3
2.877,-0.0038,-0.0053,-0.0945,-0.0046,-2.3
2.878,-0.006,0.0007,-0.09,0.0112,-2.3
2.879,-0.0046,0.0052,-0.0871,0.0247,-2.4
2.88,0.0,0.0097,-0.0871,0.0307,-2.5
2.881,0.0007,0.0142,-0.0878,0.0405,-2.5
2.882,0.0022,0.0135,-0.0893,0.0645,-2.6
2.883,0.0007,0.0187,-0.0893,0.0742,-2.7
2.884,0.0,0.0225,-0.084,0.0435,-2.7
2.885,-0.0008,0.0195,-0.0788,0.0045,-2.7
2.886,-0.0015,0.018,-0.0773,-0.0098,-2.8
2.887,-0.0023,0.0165,-0.0728,-0.0181,-2.9
2.888,-0.0038,0.0157,-0.066,-0.0195,-2.9
2.889,-0.0046,0.0172,-0.0615,-0.0165,-3.0
2.89,-0.003,0.0202,-0.057,-0.0165,-3.1
2.891,-0.0008,0.0217,-0.0525,-0.012,-3.1
2.892,-0.003,0.021,-0.0473,-0.0083,-3.2
2.893,-0.003,0.0187,-0.0398,-0.003,-3.2
2.894,0.0,0.018,-0.0323,0.0037,-3.2
2.895,0.0007,0.0165,-0.0263,0.0067,-3.3
2.896,0.0007,0.0165,-0.0195,0.0015,-3.4
2.897,-0.0008,0.0157,-0.0128,-0.0038,-3.4
2.898,-0.0008,0.015,-0.006,-0.0105,-3.5
2.899,0.0007,0.0172,-0.0015,-0.012,-3.6
2.9,0.0,0.0157,0.0007,-0.0083,-3.6
2.901,-0.0008,0.009,0.0052,0.003,-3.6
2.902,-0.0008,0.0052,0.0097,0.0202,-3.6
2.903,0.0015,0.0052,0.0135,0.0202,-3.6
2.904,0.0007,0.0067,0.0165,0.0135,-3.6
2.905,0.0007,0.0052,0.021,0.0015,-3.6
2.906,0.0015,-0.0015,0.0217,-0.0053,-3.6
2.907,-0.0008,-0.003,0.0232,-0.0075,-3.6
2.908,-0.0008,-0.0008,0.0232,-0.0105,-3.6
2.909,0.0,-0.0038,0.0232,-0.0135,-3.6
2.91,0.0022,-0.0053,0.0247,-0.0181,-3.6
2.911,0.0045,-0.0075,0.024,-0.0203,-3.6
2.912,0.003,-0.0105,0.0232,-0.0158,-3.6
2.913,0.0,-0.0075,0.0247,-0.0015,-3.6
2.914,0.0007,-0.006,0.0232,0.0052,-3.6
2.915,-0.0008,-0.0023,0.024,0.0082,-3.6
2.916,-0.003,-0.0008,0.0247,0.012,-3.6
2.917,-0.0023,-0.0008,0.0255,0.0127,-3.6
2.918,-0.003,-0.0015,0.0255,0.0142,-3.6
2.919,-0.0015,-0.0008,0.0255,0.012,-3.6
2.92,-0.0008,0.0007,0.0225,0.012,-3.6
2.921,-0.0008,0.003,0.0202,0.0097,-3.6
2.922,0.0022,0.0015,0.0225,0.009,-3.6
2.923,0.003,-0.0008,0.0217,0.0082,-3.6
2.924,0.0045,-0.0008,0.0202,0.0045,-3.6
2.925,0.0022,-0.003,0.0195,0.0037,-3.6
2.926,0.0015,-0.003,0.018,0.0082,-3.6
2.927,0.003,-0.0053,0.018,0.009,-3.6
2.928,0.0007,-0.0091,0.0157,0.0067,-3.6
2.929,0.0015,-0.0083,0.0142,0.0045,-3.6
2.93,0.0022,-0.012,0.0157,0.0015,-3.6
2.931,0.0,-0.0105,0.015,0.003,-3.6
2.932,-0.0008,-0.006,0.015,0.0037,-3.6
2.933,-0.0008,-0.0053,0.015,0.0015,-3.6
2.934,0.0,-0.0038,0.0142,-0.0015,-3.6
2.935,-0.0008,-0.006,0.0127,0.0022,-3.6
2.936,-0.003,-0.0046,0.012,0.0007,-3.6
2.937,-0.0046,-0.0053,0.0127,-0.003,-3.6
2.938,-0.003,-0.0053,0.0127,0.0007,-3.6
2.939,-0.0008,-0.0046,0.0142,-0.0008,-3.6
2.94,0.0,-0.0083,0.0142,-0.0038,-3.6
2.941,-0.0008,-0.0083,0.0142,-0.0008,-3.6
2.942,0.0007,-0.0098,0.0135,0.0052,-3.6
2.943,-0.0015,-0.0128,0.0105,0.0052,-3.6
2.944,-0.0015,-0.015,0.0105,-0.003,-3.6
2.945,0.0015,-0.0158,0.0082,-0.0083,-3.6
2.946,0.0007,-0.0165,0.009,-0.0075,-3.6
2.947,-0.0015,-0.0135,0.0082,-0.0068,-3.6
2.948,-0.0015,-0.0068,0.0067,-0.003,-3.6
2.949,-0.003,-0.0075,0.0075,0.0007,-3.6
2.95,-0.0046,-0.0038,0.006,0.0007,-3.6
2.951,-0.0046,0.015,0.0067,0.0022,-3.6
2.952,-0.0053,0.0255,0.006,0.003,-3.6
2.953,-0.0046,0.027,0.0067,0.0045,-3.6
2.954,-0.0038,0.0315,0.0067,0.0022,-3.6
2.955,-0.0038,0.0195,0.0045,-0.0015,-3.6
2.956,-0.0038,0.012,0.0052,-0.0008,-3.6
2.957,-0.003,0.0075,0.003,-0.0015,-3.7
2.958,-0.0015,-0.006,0.0007,-0.003,-3.7
2.959,0.0007,-0.0023,0.0015,-0.0015,-3.7
2.96,0.0,-0.0068,0.0037,-0.0008,-3.7
2.961,0.0,-0.0053,0.0045,-0.0008,-3.7
2.962,0.0,-0.0053,0.0045,0.0,-3.7
2.963,0.0,-0.0083,0.0045,0.0007,-3.7
2.964,-0.0015,-0.0053,0.0045,0.0007,-3.7
2.965,-0.0015,-0.0068,0.003,0.0022,-3.7
2.966,0.0,-0.003,0.0052,0.0015,-3.7
2.967,0.0022,-0.0068,0.006,0.0007,-3.7
2.968,0.0015,-0.0091,0.0045,-0.0015,-3.7
2.969,0.0007,-0.0158,0.0045,-0.0038,-3.7
2.97,0.0007,-0.0233,0.0045,-0.0038,-3.8
2.971,0.0,-0.0256,0.003,-0.0068,-3.8
2.972,0.0007,-0.0233,0.0037,-0.0038,-3.8
2.973,0.0007,-0.0158,0.003,0.0022,-3.8
2.974,0.0007,-0.0135,0.0052,0.0105,-3.8
2.975,0.0007,-0.0128,0.006,0.018,-3.8
2.976,0.0007,-0.0098,0.0045,0.012,-3.8
2.977,0.0007,-0.0038,0.006,-0.0068,-3.8
2.978,0.0007,0.0157,0.0037,-0.012,-3.8
2.979,-0.0008,0.0255,0.0007,-0.0105,-3.8
2.98,0.0,0.012,0.0007,-0.0046,-3.9
2.981,-0.0008,0.0082,0.0007,0.0082,-3.9
2.982,-0.0008,-0.0105,0.0,0.0127,-3.9
2.983,0.0007,-0.0293,-0.0008,0.0127,-3.9
2.984,-0.0008,-0.0285,-0.003,0.0142,-3.9
2.985,0.0007,-0.0361,-0.0015,0.0105,-3.9
2.986,-0.0008,-0.033,-0.0008,0.0,-3.9
2.987,-0.0008,-0.0346,0.0007,0.0007,-3.9
2.988,-0.0015,-0.0293,0.0007,0.0,-3.9
2.989,-0.003,-0.0293,-0.0008,-0.0038,-3.9
2.99,0.0007,-0.0323,0.0007,-0.0046,-3.9
2.991,-0.0015,-0.0218,-0.003,-0.0038,-3.9
2.992,-0.0038,-0.0173,-0.0008,-0.003,-3.9
2.993,-0.0015,-0.0128,0.0007,-0.0091,-3.9
2.994,-0.0008,-0.0091,0.0015,-0.0098,-3.9
2.995,0.0,-0.0075,0.0015,-0.0105,-3.9
2.996,-0.003,-0.0046,0.0007,-0.006,-3.9
2.997,-0.003,0.012,0.0037,-0.0015,-3.9
2.998,-0.003,0.0367,0.0067,-0.0053,-3.9
2.999,-0.0015,0.0315,0.0067,-0.015,-3.9
3.0,-0.0023,-0.0008,0.0052,-0.0218,-3.9
3.001,-0.0038,-0.0023,0.0052,-0.0218,-3.9
3.002,-0.0038,0.0127,0.003,-0.0165,-3.9
3.003,-0.003,0.0165,0.0015,-0.015,-3.9
3.004,-0.003,0.0082,0.0015,-0.0188,-3.9
3.005,-0.003,0.0255,0.003,-0.0256,-3.8
3.006,-0.0015,0.0517,0.0015,-0.0233,-3.8
3.007,-0.0046,0.033,-0.0023,0.0015,-3.8
3.008,-0.0053,0.0217,-0.003,0.0277,-3.8
3.009,-0.0046,0.0127,-0.0023,0.0412,-3.8
3.01,-0.003,0.0045,-0.0046,0.0277,-3.7
3.011,-0.0015,0.012,-0.0053,0.0007,-3.7
3.012,-0.0023,0.0195,-0.0046,-0.015,-3.7
3.013,-0.0008,0.012,-0.003,-0.0181,-3.7
3.014,0.0007,0.0007,-0.0038,-0.0083,-3.7
3.015,0.0015,0.0045,-0.0038,0.0015,-3.7
3.016,0.003,-0.0008,-0.0023,0.0097,-3.6
3.017,0.0015,-0.0008,-0.0015,0.0157,-3.6
3.018,0.0,-0.003,-0.0008,0.0285,-3.6
3.019,-0.0008,-0.0046,-0.0023,0.0382,-3.6
3.02,0.0015,-0.0038,-0.0015,0.0427,-3.6
3.021,0.0015,-0.0053,-0.0008,0.045,-3.6
3.022,0.0015,-0.0091,0.0007,0.042,-3.6
3.023,0.0022,-0.0158,-0.0008,0.0427,-3.6
3.024,-0.0015,-0.0158,-0.0015,0.042,-3.6
3.025,-0.0008,-0.0263,-0.0008,0.0412,-3.6
3.026,0.0015,-0.0308,-0.0008,0.0322,-3.6
3.027,0.0007,-0.0105,0.0,0.0037,-3.6
3.028,0.0007,0.0015,0.0,-0.0308,-3.6
3.029,0.0007,-0.0188,0.0015,-0.0413,-3.6
3.03,-0.0008,-0.033,0.0015,-0.054,-3.6
3.031,-0.0023,-0.0278,-0.0015,-0.0691,-3.6
3.032,-0.0046,-0.0128,-0.0015,-0.0518,-3.6
3.033,-0.0008,0.0015,-0.0008,-0.0053,-3.6
3.034,0.0015,0.0262,0.0,0.0577,-3.6
3.035,0.0007,0.0495,0.0,0.12,-3.6
3.036,0.0015,0.0255,-0.0015,0.1477,-3.6
3.037,0.0,-0.0015,-0.0008,0.1492,-3.6
3.038,0.0007,0.0157,-0.0008,0.1672,-3.6
3.039,0.003,0.0802,0.0,0.1507,-3.6
3.04,0.003,0.0825,0.0007,0.1162,-3.6
3.041,0.0052,0.0075,0.0,0.081,-3.6
3.042,0.0067,-0.0105,-0.0008,0.0052,-3.6
3.043,0.0052,-0.0225,-0.003,-0.0555,-3.6
3.044,0.003,-0.0361,-0.0015,-0.0638,-3.6
3.045,0.0015,-0.0285,-0.0023,-0.057,-3.5
3.046,-0.0023,-0.015,-0.0015,-0.048,-3.5
3.047,-0.0046,-0.003,-0.003,-0.0428,-3.5
3.048,-0.0053,-0.0128,-0.003,-0.0428,-3.5
3.049,-0.0046,-0.0046,-0.0008,-0.0398,-3.5
3.05,-0.003,-0.0075,0.0,-0.042,-3.5
3.051,-0.0015,-0.0105,0.0022,-0.0405,-3.5
3.052,-0.0015,-0.0083,0.0037,-0.0443,-3.5
3.053,-0.0015,-0.0098,0.0015,-0.0458,-3.5
3.054,-0.0008,-0.0068,0.0007,-0.0428,-3.5
3.055,0.0,-0.0105,0.003,-0.0413,-3.5
3.056,0.0007,-0.0053,0.0037,-0.0398,-3.5
3.057,0.003,-0.0075,0.0022,-0.0383,-3.5
3.058,0.0037,-0.0068,0.003,-0.0353,-3.5
3.059,0.0015,-0.0075,0.0022,-0.0346,-3.5
3.06,-0.003,-0.0075,0.003,-0.0293,-3.5
3.061,-0.006,-0.0105,0.0045,-0.0256,-3.5
