Time_s,RF,BF,VM,ST,FX
1.221,-0.0038,-0.0143,0.0007,0.0015,29.7
1.222,-0.0038,-0.015,0.0022,0.0015,29.8
1.223,-0.0038,-0.0143,0.0037,-0.0008,30.0
1.224,-0.0046,-0.0158,0.0045,-0.0023,30.2
1.225,-0.003,-0.0173,0.0052,-0.0015,30.4
1.226,-0.0015,-0.021,0.0045,-0.0008,30.6
1.227,-0.003,-0.024,0.003,-0.0008,30.7
1.228,-0.003,-0.0256,-0.0008,-0.0008,30.9
1.229,-0.003,-0.0256,-0.0008,-0.0008,31.1
1.23,-0.0023,-0.024,0.0007,0.0,31.3
1.231,-0.0015,-0.0218,0.0022,0.0015,31.5
1.232,-0.0023,-0.0181,0.0052,0.0,31.7
1.233,-0.0038,-0.0158,0.0067,-0.0008,31.9
1.234,-0.0053,-0.0143,0.0082,0.0,32.0
1.235,-0.0038,-0.0135,0.009,-0.0015,32.2
1.236,-0.003,-0.015,0.0082,-0.003,32.4
1.237,-0.003,-0.0135,0.0075,-0.0046,32.6
1.238,-0.0046,-0.0091,0.0037,-0.0053,32.8
1.239,-0.0046,-0.0038,0.0037,-0.0068,32.9
1.24,-0.003,0.0037,0.0045,-0.0075,33.1
1.241,-0.0008,0.009,0.0022,-0.0068,33.3
1.242,0.0,0.0105,0.0037,-0.006,33.4
1.243,0.0015,0.0105,0.0015,-0.006,33.5
1.244,0.0022,0.0097,0.0015,-0.0068,33.6
1.245,0.0007,0.009,0.0022,-0.0046,33.7
1.246,0.0,0.0082,0.0015,-0.0038,33.9
1.247,0.0,0.0067,0.0022,-0.0046,34.0
1.248,0.0,0.0075,0.0022,-0.0053,34.1
1.249,0.0007,0.0097,0.0037,-0.0038,34.3
1.25,-0.0008,0.0105,0.0022,-0.0015,34.4
1.251,-0.0015,0.0082,0.0007,0.0007,34.5
1.252,-0.0015,0.0067,-0.0015,0.003,34.6
1.253,-0.0008,0.0045,-0.0008,0.0022,34.8
1.254,-0.0008,0.003,-0.0008,0.003,34.9
1.255,0.0007,0.003,0.0,0.003,35.1
1.256,0.0007,0.0015,-0.003,0.0015,35.2
1.257,0.0,0.0007,-0.0046,0.0007,35.3
1.258,-0.0015,-0.0015,-0.0008,-0.0008,35.4
1.259,-0.003,0.0022,-0.0008,-0.0015,35.5
1.26,-0.003,0.0067,-0.0008,-0.0015,35.7
1.261,-0.0038,0.0105,0.0007,-0.0015,35.8
1.262,-0.0023,0.0105,0.0007,-0.0015,36.0
1.263,-0.0038,0.0105,0.0,-0.0015,36.1
1.264,-0.003,0.0112,0.0,-0.0023,36.2
1.265,-0.0015,0.0097,0.0007,-0.0015,36.4
1.266,-0.0015,0.0097,-0.0015,-0.003,36.5
1.267,-0.003,0.0075,-0.0008,-0.0053,36.7
1.268,-0.003,0.0082,-0.0015,-0.0046,36.8
1.269,-0.003,0.009,0.0007,-0.0038,36.9
1.27,-0.003,0.0075,0.0022,-0.0023,37.1
1.271,-0.0015,0.0045,0.0015,-0.0008,37.2
1.272,0.0,0.0037,0.003,-0.0015,37.3
1.273,0.0015,0.0022,0.0022,-0.0015,37.5
1.274,0.0007,0.0015,0.0015,-0.0046,37.6
1.275,0.0015,0.0037,0.0015,-0.0068,37.8
1.276,0.0022,0.0052,0.0007,-0.0083,37.9
1.277,0.0007,0.006,0.0,-0.0105,38.1
1.278,0.0022,0.0105,0.0,-0.0075,38.2
1.279,0.0045,0.012,-0.0015,-0.003,38.3
1.28,0.0045,0.0127,-0.0038,0.0007,38.5
1.281,0.0037,0.0142,-0.0046,0.0015,38.6
1.282,0.0022,0.0142,-0.0053,0.0015,38.7
1.283,0.0007,0.0142,-0.0068,0.0007,38.9
1.284,0.0007,0.0142,-0.0046,0.003,39.0
1.285,-0.0008,0.012,-0.003,0.0037,39.2
1.286,-0.0008,0.0097,-0.0046,0.003,39.3
1.287,-0.0015,0.009,-0.0038,0.0037,39.5
1.288,-0.0015,0.0112,-0.0038,0.0067,39.6
1.289,-0.0023,0.0135,-0.003,0.0075,39.7
1.29,-0.0038,0.0127,-0.0015,0.0097,39.9
1.291,-0.0038,0.0127,-0.0015,0.0142,40.0
1.292,-0.0023,0.012,-0.0023,0.015,40.1
1.293,-0.003,0.012,-0.003,0.0187,40.3
1.294,-0.0053,0.012,-0.0038,0.0217,40.4
1.295,-0.006,0.0082,-0.003,0.0247,40.6
1.296,-0.0068,0.0097,-0.0015,0.027,40.7
1.297,-0.006,0.009,-0.0015,0.024,40.9
1.298,-0.0075,0.0067,-0.0008,0.0232,41.0
1.299,-0.0053,0.0045,-0.0015,0.0232,41.1
1.3,-0.003,0.0015,0.0,0.021,41.3
1.301,-0.0023,0.0007,-0.0015,0.018,41.4
1.302,-0.0015,-0.0008,-0.0053,0.015,41.4
1.303,-0.0023,-0.003,-0.0053,0.0127,41.5
1.304,-0.0015,-0.003,-0.0046,0.0105,41.6
1.305,0.0,-0.0053,-0.003,0.0082,41.7
1.306,0.0007,-0.006,-0.0038,0.0052,41.8
1.307,0.0007,-0.0075,-0.003,0.0045,41.9
1.308,-0.0008,-0.0091,-0.0008,0.0015,42.0
1.309,0.0,-0.0053,-0.0015,-0.0023,42.1
1.31,-0.0008,-0.0023,-0.0038,-0.0015,42.2
1.311,-0.0015,-0.003,-0.0015,-0.0023,42.3
1.312,-0.003,-0.006,-0.0008,-0.0015,42.3
1.313,-0.0046,-0.0091,-0.0023,-0.0015,42.4
1.314,-0.0053,-0.0128,-0.0015,-0.0015,42.5
1.315,-0.0046,-0.012,-0.0008,-0.0015,42.6
1.316,-0.0038,-0.0068,-0.0015,-0.0015,42.7
1.317,-0.003,-0.0038,-0.0008,-0.0008,42.8
1.318,-0.003,-0.0038,0.0,-0.003,42.9
1.319,-0.003,-0.0038,0.0,-0.003,43.0
1.32,-0.0008,-0.0046,0.0,-0.0046,43.1
1.321,-0.0008,-0.006,-0.0008,-0.006,43.1
1.322,0.0007,-0.0053,0.0,-0.0015,43.1
1.323,0.0007,-0.0023,-0.0023,-0.0008,43.1
1.324,-0.0015,-0.0023,-0.0015,-0.0015,43.2
1.325,-0.0008,0.0007,-0.0015,-0.0008,43.2
1.326,0.0007,0.0007,-0.0008,-0.003,43.2
1.327,0.0007,0.0045,0.0007,-0.0023,43.3
1.328,-0.0008,0.0067,-0.0008,-0.0023,43.3
1.329,-0.0015,0.0067,-0.0008,-0.0046,43.3
1.33,-0.0015,0.0052,0.0022,-0.0046,43.4
1.331,-0.0046,0.0045,0.0045,-0.0046,43.4
1.332,-0.0046,0.0015,0.0045,-0.003,43.4
1.333,-0.0038,0.0,0.0052,-0.003,43.4
1.334,-0.0015,-0.0008,0.0067,-0.003,43.5
1.335,-0.0015,-0.0046,0.0067,-0.003,43.5
1.336,-0.0015,-0.0053,0.0067,-0.0023,43.5
1.337,-0.0008,-0.0046,0.0067,-0.003,43.6
1.338,-0.0008,-0.006,0.0045,-0.003,43.6
1.339,-0.0008,-0.006,0.0052,-0.003,43.6
1.34,-0.0015,-0.0068,0.0052,-0.0046,43.6
1.341,0.0007,-0.0083,0.0052,-0.0046,43.6
1.342,0.0007,-0.0098,0.0052,-0.006,43.6
1.343,-0.0008,-0.0143,0.0037,-0.0075,43.6
1.344,-0.0015,-0.0165,0.0022,-0.0075,43.7
1.345,-0.0023,-0.0165,0.003,-0.0053,43.7
1.346,-0.003,-0.0181,0.0067,-0.0046,43.7
1.347,-0.0046,-0.0203,0.006,-0.0053,43.7
1.348,-0.003,-0.021,0.006,-0.0075,43.7
1.349,-0.0046,-0.0233,0.003,-0.0091,43.7
1.35,-0.0038,-0.0218,0.0007,-0.0075,43.7
1.351,-0.003,-0.0195,0.0015,-0.0075,43.7
1.352,-0.0023,-0.0203,0.0022,-0.0075,43.7
1.353,-0.0023,-0.0218,0.003,-0.0083,43.7
1.354,-0.0015,-0.0203,0.0022,-0.0068,43.7
1.355,-0.0008,-0.0181,0.003,-0.0046,43.7
1.356,-0.0008,-0.0143,0.003,-0.0053,43.7
1.357,0.0,-0.0075,0.0052,-0.006,43.8
1.358,-0.0008,-0.003,0.0052,-0.0068,43.8
1.359,0.0007,0.0007,0.0045,-0.0046,43.8
1.36,-0.0008,0.003,0.0015,-0.0053,43.8
1.361,-0.0008,0.0022,-0.0008,-0.0068,43.8
1.362,-0.0008,0.0045,0.0007,-0.006,43.8
1.363,0.0,0.0082,-0.0008,-0.006,43.8
1.364,0.0015,0.0097,-0.0008,-0.0068,43.8
1.365,-0.0008,0.0105,0.0,-0.006,43.8
1.366,0.0,0.0112,0.0015,-0.006,43.8
1.367,-0.0015,0.0105,-0.0008,-0.0083,43.7
1.368,-0.0008,0.0105,-0.0015,-0.0068,43.7
1.369,-0.0008,0.0105,-0.0015,-0.0083,43.7
1.37,-0.0008,0.0112,-0.003,-0.0075,43.7
1.371,0.0007,0.0127,-0.0015,-0.0068,43.7
1.372,0.0,0.012,-0.003,-0.0068,43.7
1.373,-0.0008,0.0127,-0.003,-0.0075,43.7
1.374,-0.0015,0.0127,-0.0046,-0.0091,43.6
1.375,-0.003,0.0127,-0.0053,-0.0075,43.6
1.376,-0.0015,0.012,-0.0038,-0.0083,43.6
1.377,-0.0015,0.009,-0.003,-0.0075,43.6
1.378,-0.0015,0.0082,-0.003,-0.0075,43.6
1.379,-0.0008,0.0052,-0.0046,-0.006,43.6
1.38,-0.0015,0.003,-0.003,-0.0053,43.6
1.381,-0.0023,0.0045,-0.0015,-0.0053,43.6
1.382,-0.0015,0.0112,-0.0023,-0.006,43.5
1.383,-0.0008,0.0135,-0.0046,-0.0068,43.4
1.384,0.0,0.0142,-0.0046,-0.0083,43.3
1.385,0.0007,0.0165,-0.003,-0.0091,43.3
1.386,0.0007,0.0157,-0.0015,-0.0083,43.2
1.387,0.0,0.0127,-0.0008,-0.006,43.1
1.388,-0.0008,0.012,-0.0015,-0.0053,43.1
1.389,-0.0046,0.0105,-0.0015,-0.0046,43.0
1.39,-0.0053,0.0105,-0.0008,-0.003,43.0
1.391,-0.0046,0.0105,-0.0015,-0.0046,42.9
1.392,-0.0046,0.0067,-0.0015,-0.003,42.8
1.393,-0.0053,0.003,0.0007,-0.0023,42.8
1.394,-0.0038,0.0007,0.0007,-0.003,42.7
1.395,-0.003,-0.0023,-0.0008,-0.0023,42.7
1.396,-0.0053,-0.0046,0.0007,-0.0023,42.6
1.397,-0.0038,-0.006,0.003,-0.0008,42.5
1.398,-0.0015,-0.0091,0.0022,0.0007,42.5
1.399,-0.0023,-0.0105,0.003,0.0007,42.4
1.4,-0.0023,-0.012,0.0037,0.0022,42.3
1.401,-0.0008,-0.015,0.003,0.0007,42.3
1.402,-0.0008,-0.0158,0.0015,0.0007,42.1
1.403,-0.0008,-0.015,0.0007,0.0007,42.0
1.404,0.0007,-0.0128,0.0007,-0.0008,41.9
1.405,0.0007,-0.0143,0.0007,-0.0015,41.8
1.406,0.0,-0.0143,0.003,-0.0015,41.7
1.407,-0.0008,-0.0135,0.0015,0.0007,41.6
1.408,-0.0008,-0.0128,0.0015,-0.0008,41.4
1.409,0.0007,-0.0128,0.0,0.0007,41.3
1.41,0.0007,-0.015,0.0,0.0007,41.2
1.411,-0.0015,-0.0165,0.0007,0.0007,41.1
1.412,-0.003,-0.0181,0.0,0.0007,41.0
1.413,-0.0038,-0.0158,0.0007,0.003,40.9
1.414,-0.003,-0.015,0.0015,0.0037,40.8
1.415,-0.0008,-0.0158,0.003,0.003,40.6
1.416,-0.0008,-0.0128,0.003,0.0045,40.5
1.417,-0.0015,-0.0083,0.0015,0.0,40.5
1.418,-0.0023,-0.003,0.0,-0.0038,40.3
1.419,-0.0023,-0.0008,-0.0008,-0.0046,40.2
1.42,-0.003,0.0015,0.0007,-0.0053,40.0
1.421,-0.003,0.0037,0.0007,-0.0068,40.0
1.422,-0.0023,0.0045,0.0015,-0.0053,39.9
1.423,-0.0015,0.0082,0.0,-0.0046,39.8
1.424,-0.0015,0.009,-0.0008,-0.0046,39.6
1.425,-0.0015,0.0052,-0.0008,-0.0023,39.6
1.426,-0.0015,0.0037,-0.0015,-0.0015,39.4
1.427,-0.0015,0.0045,-0.0015,-0.003,39.3
1.428,-0.0008,0.0045,-0.0015,-0.003,39.2
1.429,-0.0015,0.006,-0.0008,-0.0015,39.1
1.43,-0.0015,0.006,-0.0023,-0.0008,39.0
1.431,-0.003,0.0052,-0.0046,0.0,38.9
1.432,-0.003,0.0037,-0.0038,0.0007,38.8
1.433,-0.003,0.0015,-0.0053,0.0015,38.6
1.434,-0.003,-0.0008,-0.0068,0.0015,38.6
1.435,-0.0008,-0.0008,-0.0053,0.0,38.4
1.436,-0.0008,0.0015,-0.003,0.0007,38.3
1.437,-0.0015,0.0045,0.0015,0.0,38.2
1.438,-0.0015,0.0,0.0022,0.0007,38.1
1.439,-0.0023,-0.0173,0.0045,0.0015,38.0
1.44,-0.0038,-0.021,0.0045,0.0037,37.8
1.441,-0.003,-0.003,0.0045,0.0045,37.8
1.442,-0.0015,0.0015,0.003,0.0052,37.6
1.443,-0.003,-0.0015,0.0007,0.0052,37.4
1.444,-0.0023,-0.0023,0.0,0.0052,37.3
1.445,-0.0023,-0.0053,0.0,0.003,37.2
1.446,-0.003,-0.0091,0.0,0.0015,37.0
1.447,-0.0015,-0.0113,-0.0015,0.003,36.9
1.448,-0.0023,-0.012,-0.0023,0.0007,36.7
1.449,-0.0015,-0.0128,-0.0023,-0.0015,36.6
1.45,-0.003,-0.0091,-0.0023,0.003,36.4
1.451,-0.003,-0.0023,-0.0008,0.0082,36.3
1.452,-0.0015,0.0037,0.0007,0.0127,36.2
1.453,-0.003,0.0157,0.0,0.0195,36.0
1.454,-0.0015,0.027,-0.0008,0.0225,35.9
1.455,-0.0015,0.0285,-0.0008,0.0157,35.7
1.456,-0.0015,0.0367,-0.0008,0.0105,35.6
1.457,-0.0015,0.0307,-0.0015,0.0112,35.5
1.458,-0.0015,-0.0008,-0.0008,0.0045,35.3
1.459,-0.0015,-0.0143,0.0007,0.003,35.1
1.46,-0.003,-0.0165,0.0007,0.0015,35.0
1.461,-0.0023,-0.0181,-0.0015,0.0,34.8
1.462,-0.0046,-0.021,-0.0015,-0.0015,34.6
1.463,-0.0053,-0.033,0.0,-0.0053,34.4
1.464,-0.003,-0.0405,-0.0008,-0.0038,34.2
1.465,-0.003,-0.0458,-0.0008,-0.0008,34.1
1.466,-0.0015,-0.0263,-0.0023,0.003,33.9
1.467,-0.0008,0.018,-0.0015,0.003,33.7
1.468,-0.0008,0.0052,0.0007,0.0015,33.5
1.469,0.0,-0.0338,0.0007,0.0022,33.3
1.47,0.0007,0.0082,0.0015,0.0052,33.1
1.471,0.0022,0.0802,0.0007,0.012,32.9
1.472,0.0015,0.0922,0.0007,0.0195,32.8
1.473,0.0007,0.075,-0.0015,0.018,32.5
1.474,-0.0008,0.0825,-0.0008,0.015,32.4
1.475,-0.0015,0.018,-0.0008,0.0052,32.2
1.476,0.0007,-0.03,-0.0008,-0.0023,32.0
1.477,0.0,-0.0091,-0.0023,-0.0015,31.8
1.478,-0.0015,-0.0128,0.0,-0.0053,31.6
1.479,-0.0038,-0.003,0.0007,-0.0075,31.4
1.48,-0.0046,-0.0158,0.0007,-0.0053,31.2
1.481,-0.0046,-0.0181,-0.0008,0.0007,31.0
1.482,-0.0053,-0.0195,-0.0008,-0.0015,30.7
1.483,-0.0046,-0.0256,0.0015,-0.0105,30.5
1.484,-0.0046,-0.0248,0.003,-0.0143,30.2
1.485,-0.0053,-0.033,0.0037,-0.0181,30.0
1.486,-0.0068,-0.024,0.0015,-0.0165,29.7
1.487,-0.0053,-0.0278,0.0015,-0.0128,29.4
1.488,-0.003,-0.0188,0.0015,-0.0053,29.2
1.489,-0.0015,0.0067,0.0015,0.012,28.9
1.49,-0.0008,0.0202,0.0,0.0165,28.7
1.491,-0.0015,0.0015,-0.0038,0.0142,28.4
1.492,-0.0008,-0.0046,-0.003,0.015,28.2
1.493,0.0015,-0.003,-0.0023,0.0165,27.9
1.494,0.003,-0.033,-0.0008,0.009,27.7
1.495,0.0022,-0.0638,0.0007,-0.012,27.4
1.496,-0.0015,-0.0555,-0.0008,-0.0128,27.2
1.497,-0.0038,0.0037,-0.0015,-0.0015,26.9
1.498,-0.003,0.0517,-0.0008,-0.0015,26.6
1.499,-0.003,0.0427,-0.0015,-0.0046,26.4
1.5,0.0,0.0142,-0.0023,-0.0023,26.1
1.501,0.0037,0.0285,-0.0015,0.003,25.9
1.502,0.0037,0.0225,-0.0023,0.003,25.6
1.503,0.0052,0.0,-0.003,0.0,25.3
1.504,0.0067,-0.021,-0.0015,-0.0038,25.1
1.505,0.0037,-0.0593,0.0,-0.0068,24.7
1.506,0.0007,-0.0691,0.0015,-0.0105,24.5
1.507,-0.0038,-0.0615,0.0007,-0.0128,24.2
1.508,-0.0091,-0.0473,-0.0008,-0.0113,23.9
1.509,-0.0113,-0.0495,-0.0008,-0.0195,23.7
1.51,-0.0098,-0.0645,-0.0046,-0.0233,23.4
1.511,-0.0105,-0.042,-0.0046,-0.0158,23.1
1.512,-0.0098,0.0442,-0.003,-0.0015,22.9
1.513,-0.0091,0.165,-0.0008,0.0157,22.6
1.514,-0.012,0.1762,0.0007,0.0187,22.3
1.515,-0.0105,0.0975,-0.0046,0.0135,22.0
1.516,-0.0046,0.0622,-0.0053,0.009,21.7
1.517,0.0,0.048,-0.003,0.0052,21.5
1.518,0.0022,0.0967,0.0,0.009,21.2
1.519,0.0045,0.0862,0.0037,0.009,20.9
1.52,0.0052,-0.0023,0.0037,-0.0008,20.6
1.521,0.003,-0.0181,0.0007,-0.0128,20.4
1.522,0.0022,-0.0195,0.0,-0.012,20.1
1.523,0.0,-0.0008,-0.0015,-0.0083,19.8
1.524,-0.0046,0.0082,-0.003,-0.0128,19.6
1.525,-0.0068,0.0465,0.0007,-0.0188,19.3
1.526,-0.0091,0.0247,0.0007,-0.0293,19.1
1.527,-0.0083,-0.078,0.0015,-0.0458,18.8
1.528,-0.0038,-0.1215,0.0037,-0.0533,18.5
1.529,0.0007,-0.1515,0.0037,-0.054,18.3
1.53,0.0015,-0.1688,0.0022,-0.0563,18.0
1.531,0.0,-0.192,-0.0008,-0.0518,17.8
1.532,-0.0015,-0.195,-0.0015,-0.039,17.5
1.533,-0.003,-0.15,-0.0008,-0.0165,17.2
1.534,-0.0015,-0.003,0.0045,0.0112,17.0
1.535,-0.0008,0.243,0.0067,0.0487,16.7
1.536,0.0015,0.309,0.0045,0.078,16.4
1.537,-0.0015,0.2055,0.0037,0.057,16.2
1.538,-0.003,0.1072,0.0037,0.0375,15.9
1.539,-0.0038,0.0915,0.006,0.0472,15.7
1.54,-0.0105,0.1072,0.0067,0.0277,15.3
1.541,-0.0143,0.03,0.0067,0.0075,15.2
1.542,-0.006,0.0577,0.0082,0.009,14.9
1.543,0.0045,0.0892,0.006,0.0255,14.7
1.544,0.009,0.0442,0.003,0.033,14.4
1.545,0.0097,0.0225,-0.0008,0.0045,14.2
1.546,0.0075,-0.042,-0.0023,0.0015,14.0
1.547,0.0045,-0.012,-0.003,0.0165,13.8
1.548,0.0052,-0.0143,-0.0008,0.027,13.5
1.549,0.009,-0.0488,0.003,0.0202,13.3
1.55,0.0127,-0.0668,0.0037,-0.0195,13.0
1.551,0.0082,-0.0975,0.003,-0.0308,12.8
1.552,0.0007,-0.0788,-0.0008,-0.0233,12.6
1.553,-0.003,-0.1058,-0.0008,-0.0233,12.4
1.554,-0.0105,-0.1013,0.0015,-0.015,12.1
1.555,-0.0098,-0.0878,-0.0008,-0.012,11.9
1.556,-0.0053,-0.0645,-0.003,-0.0068,11.7
1.557,-0.0046,-0.0038,-0.0015,-0.0053,11.4
1.558,-0.0046,0.0427,0.0015,-0.0015,11.2
1.559,-0.0046,0.0292,0.0015,-0.0015,11.0
1.56,-0.0046,0.0345,-0.0008,-0.0083,10.7
1.561,-0.0068,0.0877,-0.0008,-0.0105,10.6
1.562,-0.0053,-0.0105,-0.0008,-0.0113,10.4
1.563,-0.0053,-0.0593,0.0015,-0.012,10.2
1.564,-0.006,-0.0593,0.0007,-0.0135,10.0
1.565,-0.0091,-0.0765,0.0,-0.0091,9.8
1.566,-0.0075,-0.0413,0.0015,-0.0053,9.6
1.567,-0.0053,-0.0495,0.0015,0.0,9.4
1.568,-0.006,-0.0165,0.0007,0.0082,9.3
1.569,-0.0053,0.0165,-0.0038,0.0112,9.1
1.57,-0.0083,0.0255,-0.0046,0.0052,8.9
1.571,-0.0113,-0.0548,-0.0046,-0.0015,8.7
1.572,-0.012,-0.1125,0.003,-0.0008,8.5
1.573,-0.0128,-0.0735,0.0067,-0.0015,8.3
1.574,-0.0135,-0.066,-0.0008,-0.0068,8.1
1.575,-0.0113,-0.0525,-0.0046,-0.0038,8.0
1.576,-0.0083,-0.054,-0.0091,-0.003,7.8
1.577,-0.0083,-0.0218,-0.0068,-0.0038,7.6
1.578,-0.006,-0.0008,-0.006,0.0007,7.4
1.579,-0.0046,0.0052,-0.0068,0.0082,7.2
1.58,0.0015,0.033,-0.0068,0.0232,7.0
1.581,0.0037,0.0645,-0.0068,0.033,6.9
1.582,0.0015,0.114,-0.0046,0.0315,6.7
1.583,0.0037,0.1155,-0.006,0.0202,6.6
1.584,0.0052,0.123,-0.0046,0.0172,6.5
1.585,0.003,0.1117,-0.003,0.0232,6.3
1.586,0.0015,0.0952,-0.003,0.0127,6.2
1.587,0.0037,0.0832,-0.0023,0.0015,6.0
1.588,-0.003,0.0217,-0.0008,-0.0023,5.9
1.589,-0.0128,0.0142,0.0015,-0.0113,5.8
1.59,-0.0173,0.0067,0.0015,-0.0091,5.6
1.591,-0.012,-0.0083,0.0045,-0.0046,5.5
1.592,-0.003,-0.0068,0.0082,0.0015,5.3
1.593,-0.0008,-0.0278,0.0112,0.0067,5.2
1.594,0.003,-0.012,0.0127,0.0075,5.1
1.595,0.0015,0.0,0.0105,0.0067,4.9
1.596,-0.003,-0.0143,0.0075,-0.0038,4.8
1.597,-0.012,-0.0465,0.0045,-0.0091,4.6
1.598,-0.0143,-0.0428,0.003,-0.0135,4.5
1.599,-0.0083,-0.0405,-0.0015,-0.0278,4.4
1.6,-0.0098,-0.0113,-0.0023,-0.0361,4.2
1.601,-0.006,0.0555,-0.003,-0.0368,4.1
1.602,-0.0046,0.0052,-0.0038,-0.0375,4.1
1.603,-0.0038,0.018,-0.0008,-0.0278,4.0
1.604,0.0022,0.1215,0.0052,-0.0128,3.9
1.605,0.006,0.1912,0.0067,0.0037,3.9
1.606,0.0045,0.1942,0.0037,0.0195,3.8
1.607,-0.0015,0.1335,0.0022,0.03,3.7
1.608,-0.0008,0.1185,0.0,0.0652,3.6
1.609,0.0045,0.0915,0.0045,0.0817,3.6
1.61,0.0142,0.0412,0.006,0.0427,3.5
1.611,0.0157,-0.0346,0.0007,0.012,3.4
1.612,0.0142,-0.0765,-0.0023,-0.003,3.3
1.613,0.015,-0.0953,-0.003,-0.0195,3.3
1.614,0.0105,-0.1163,-0.0015,-0.0233,3.2
1.615,0.0127,-0.0856,-0.0046,-0.0091,3.1
1.616,0.0195,-0.0721,-0.0068,-0.003,3.1
1.617,0.0165,-0.0608,-0.0053,-0.0015,3.0
1.618,0.0037,-0.0721,-0.0068,0.0067,2.9
1.619,-0.0068,-0.0765,-0.0068,0.0045,2.8
1.62,-0.006,-0.0721,-0.0068,-0.0091,2.7
1.621,-0.0053,-0.0668,-0.0023,-0.0091,2.7
1.622,-0.0046,-0.045,-0.003,-0.006,2.6
1.623,-0.0015,-0.0585,-0.0038,-0.0113,2.6
1.624,0.0045,-0.0706,-0.0015,-0.0225,2.6
1.625,0.0052,-0.0706,0.0007,-0.042,2.6
1.626,0.0007,-0.1028,-0.0015,-0.0608,2.5
1.627,-0.003,-0.114,-0.003,-0.0593,2.5
1.628,-0.0105,-0.0653,0.0007,-0.0511,2.5
1.629,-0.0105,-0.0278,0.006,-0.057,2.4
1.63,-0.0053,-0.0443,0.0067,-0.0668,2.4
1.631,-0.0046,-0.0668,0.0045,-0.0518,2.3
1.632,-0.0046,-0.042,0.0052,-0.0046,2.3
1.633,-0.0038,-0.0706,0.0165,0.0457,2.3
1.634,-0.0015,-0.0511,0.024,0.0712,2.2
1.635,0.0007,0.054,0.0142,0.0585,2.2
1.636,0.006,0.0382,0.003,0.018,2.2
1.637,0.0067,-0.0105,-0.0053,-0.0046,2.1
1.638,0.0082,-0.0585,-0.0105,0.009,2.1
1.639,0.0075,-0.063,-0.012,0.0255,2.1
1.64,0.0022,0.1005,-0.0083,0.024,2.0
1.641,0.0067,0.3007,-0.0008,0.0315,2.0
1.642,0.0067,0.2332,-0.0068,0.0135,2.0
1.643,0.0007,-0.0361,-0.012,-0.012,2.0
1.644,0.003,-0.0383,-0.0091,-0.0098,2.0
1.645,0.0,0.0315,-0.0038,-0.024,2.1
1.646,-0.0158,0.0817,-0.0008,-0.0105,2.1
1.647,-0.0248,0.2527,-0.0008,0.0187,2.1
1.648,-0.0225,0.2955,-0.0023,0.03,2.1
1.649,-0.0083,0.087,-0.0083,0.0345,2.1
1.65,0.0187,-0.0436,-0.0091,0.0067,2.2
1.651,0.0405,-0.027,-0.0091,-0.0158,2.2
1.652,0.0382,-0.0458,-0.0068,0.0075,2.2
1.653,0.0255,0.0037,-0.0008,0.0195,2.2
1.654,0.0112,-0.0608,-0.0008,0.009,2.2
1.655,0.009,-0.0405,0.0022,0.003,2.2
1.656,0.0097,-0.042,0.0015,-0.0128,2.2
1.657,-0.0046,-0.1253,-0.003,-0.0105,2.2
1.658,-0.0218,-0.0706,-0.0046,0.003,2.2
1.659,-0.0405,-0.093,-0.0015,0.0165,2.3
1.66,-0.0368,-0.0578,0.006,0.0082,2.3
1.661,-0.0218,-0.0765,0.0105,-0.0083,2.4
1.662,-0.0218,-0.1238,0.012,-0.0098,2.5
1.663,-0.0181,-0.078,0.009,-0.0225,2.6
1.664,-0.012,-0.0458,0.0082,-0.0203,2.6
1.665,0.0015,-0.0458,0.0045,-0.0068,2.7
1.666,0.0157,-0.0465,-0.0023,0.0232,2.8
1.667,0.0225,-0.0203,-0.0075,0.0457,2.9
1.668,0.0255,0.0277,-0.0053,0.0292,3.0
1.669,0.0195,0.144,0.0045,0.018,3.1
1.67,0.0045,0.168,0.0127,-0.0075,3.1
1.671,-0.0158,0.0382,0.0105,-0.0593,3.2
1.672,-0.027,-0.0863,0.0037,-0.1013,3.3
1.673,-0.0023,-0.1155,-0.003,-0.1103,3.4
1.674,0.0675,-0.1238,-0.0046,-0.0818,3.5
1.675,0.093,-0.0998,0.0052,-0.03,3.6
1.676,0.0352,-0.0503,0.0082,0.012,3.6
1.677,0.0007,-0.0398,0.006,0.0262,3.7
1.678,-0.0195,-0.0203,0.0015,0.027,3.8
1.679,-0.048,0.0555,-0.0046,0.054,3.9
1.68,-0.0608,0.222,-0.0053,0.099,4.0
1.681,-0.0713,0.192,-0.0068,0.0697,4.0
1.682,-0.0608,0.0315,-0.0083,-0.033,4.1
1.683,-0.0615,-0.0338,-0.012,-0.0878,4.1
1.684,-0.0668,-0.0473,-0.0105,-0.0758,4.2
1.685,-0.0458,0.0922,-0.0083,-0.0315,4.3
1.686,-0.0203,0.0877,-0.0008,0.0187,4.3
1.687,0.003,-0.039,0.0022,0.0315,4.4
1.688,0.021,-0.0233,-0.0053,0.0277,4.4
1.689,0.0352,0.084,-0.012,0.0105,4.5
1.69,0.0367,0.1357,-0.0195,-0.0083,4.5
1.691,0.0247,-0.0091,-0.0165,-0.0218,4.6
1.692,0.0142,-0.0518,-0.0128,-0.057,4.7
1.693,0.0022,-0.0158,-0.0113,-0.0533,4.7
1.694,-0.0181,-0.0181,0.0052,-0.0068,4.8
