Time_s,RF,BF,VM,ST,FX
1.602,-0.0091,0.1117,-0.0053,-0.0188,8.8
1.603,-0.003,0.0727,-0.003,0.066,8.6
1.604,0.009,0.0502,0.003,-0.0008,8.5
1.605,0.0232,0.0232,0.0112,-0.0563,8.5
1.606,0.0435,0.0292,0.018,0.102,8.5
1.607,0.063,0.0465,0.0202,0.1822,8.4
1.608,0.081,0.0495,0.0262,0.0607,8.2
1.609,0.0967,0.0855,0.0277,0.075,8.3
1.61,0.1147,0.0967,0.0277,0.048,8.1
1.611,0.1327,0.0787,0.027,0.0232,8.2
1.612,0.1417,0.063,0.0255,0.0142,7.8
1.613,0.1462,0.042,0.0165,-0.0915,8.1
1.614,0.1507,0.009,-0.0105,-0.0413,7.7
1.615,0.1537,-0.0368,-0.0353,-0.0158,7.8
1.616,0.1567,-0.063,-0.039,0.0592,7.6
1.617,0.1545,-0.0608,-0.0436,0.192,7.6
1.618,0.1455,-0.048,-0.039,0.1852,7.6
1.619,0.1417,-0.0105,-0.0256,0.1065,7.4
1.62,0.1342,-0.0008,-0.006,0.0322,7.5
1.621,0.1117,-0.048,0.0127,-0.0398,7.5
1.622,0.087,-0.0465,0.015,-0.1748,7.2
1.623,0.0645,-0.012,0.0082,-0.2618,7.2
1.624,0.0457,0.0255,-0.0046,-0.2041,7.0
1.625,0.03,0.0712,-0.0143,-0.075,7.3
1.626,0.0225,0.072,-0.0188,-0.0195,6.9
1.627,0.0202,0.0607,-0.0233,0.0255,7.2
1.628,0.0157,0.0397,-0.024,0.0345,6.7
1.629,0.0105,-0.0233,-0.024,-0.1441,6.9
1.63,-0.003,-0.0915,-0.021,-0.2483,6.9
1.631,-0.0128,-0.1043,-0.0158,-0.0578,7.0
1.632,-0.021,-0.0743,-0.0128,0.15,6.9
1.633,-0.0375,-0.039,-0.012,0.174,6.7
1.634,-0.0511,-0.003,-0.012,0.0727,6.7
1.635,-0.0578,0.0067,-0.0098,0.0345,6.6
1.636,-0.0593,0.0015,-0.003,0.1402,6.7
1.637,-0.063,-0.0233,-0.0008,0.1102,6.7
1.638,-0.0721,-0.0383,-0.0046,-0.066,6.6
1.639,-0.0856,-0.0263,-0.0053,-0.1193,6.6
1.64,-0.1013,-0.0105,-0.0083,-0.0346,6.3
1.641,-0.111,-0.021,-0.0165,0.0187,6.6
1.642,-0.1133,-0.0495,-0.0181,0.0472,6.6
1.643,-0.1118,-0.0278,-0.0181,0.093,6.5
1.644,-0.105,0.006,-0.0195,0.0855,6.4
1.645,-0.1013,0.0112,-0.0165,0.0667,6.4
1.646,-0.0968,0.0007,-0.015,0.0345,6.4
1.647,-0.0915,0.0037,-0.0143,0.0232,6.3
1.648,-0.0848,0.018,-0.0128,0.027,6.4
1.649,-0.0803,0.0142,-0.0128,-0.0578,6.3
1.65,-0.081,0.0157,-0.0165,-0.132,6.4
1.651,-0.0765,0.0142,-0.021,-0.1193,6.1
1.652,-0.0721,0.0097,-0.027,-0.156,6.3
1.653,-0.0638,0.009,-0.0308,-0.1373,6.3
1.654,-0.0518,0.0007,-0.0323,-0.0713,6.2
1.655,-0.042,-0.0053,-0.0323,-0.0053,6.3
1.656,-0.0353,-0.0038,-0.033,0.0457,6.2
1.657,-0.0256,-0.0038,-0.0315,0.0202,6.4
1.658,-0.0135,-0.0128,-0.0308,0.1957,6.0
1.659,-0.0053,-0.0143,-0.0308,0.348,6.2
1.66,-0.0008,-0.0113,-0.0278,0.2895,6.1
1.661,0.0022,-0.0015,-0.0308,0.0615,6.2
1.662,0.0022,0.0142,-0.0346,-0.1403,6.1
1.663,0.0022,0.027,-0.0315,-0.1125,5.9
1.664,-0.0023,0.0427,-0.0285,-0.114,6.2
1.665,-0.0091,0.0405,-0.0278,-0.0795,5.8
1.666,-0.0105,0.015,-0.0278,-0.0008,6.1
1.667,-0.0083,-0.0046,-0.0278,0.0427,5.8
1.668,-0.003,-0.0218,-0.0263,0.0457,5.9
1.669,-0.0008,-0.024,-0.0195,-0.039,6.0
1.67,0.0015,-0.012,-0.0165,-0.0923,5.8
1.671,0.0052,-0.0053,-0.0195,0.0142,5.8
1.672,0.0015,0.0045,-0.0233,0.0337,5.7
1.673,-0.0015,0.0232,-0.0203,-0.0113,5.8
1.674,-0.0015,0.0322,-0.0098,0.0967,5.7
1.675,-0.012,0.0262,-0.0008,-0.0046,5.8
1.676,-0.0218,0.021,0.0082,0.012,5.8
1.677,-0.0195,0.006,0.009,0.1612,5.7
1.678,-0.021,-0.0128,0.006,0.0727,5.8
1.679,-0.0158,-0.0068,0.0052,0.015,5.7
1.68,-0.0105,-0.003,0.0045,-0.1838,5.7
1.681,-0.0083,0.0105,0.0015,-0.27,5.5
1.682,-0.003,0.0285,-0.0008,-0.1298,5.6
1.683,-0.006,0.033,-0.0023,-0.1905,5.4
1.684,-0.0015,0.0495,-0.0083,-0.1365,5.5
1.685,0.0015,0.0307,-0.0368,0.0202,5.4
1.686,0.0015,-0.0248,-0.0533,0.0105,5.2
1.687,0.0015,-0.0555,-0.003,-0.0165,5.1
1.688,0.0015,-0.042,0.0157,-0.0053,4.9
1.689,0.0045,-0.0105,0.0007,0.012,4.9
1.69,0.0,0.0097,0.0007,-0.0008,4.6
1.691,-0.0083,0.0195,-0.0158,0.045,4.4
1.692,-0.0128,0.0217,-0.0091,0.0292,4.1
1.693,-0.021,0.0097,-0.0128,-0.0218,4.0
1.694,-0.0256,-0.0368,-0.0181,0.0127,3.8
1.695,-0.0263,-0.06,-0.012,0.018,3.5
1.696,-0.0233,-0.0346,-0.0105,0.0457,3.5
1.697,-0.0256,-0.012,-0.0075,0.0742,3.1
1.698,-0.0293,0.003,-0.0015,0.108,3.2
1.699,-0.0233,0.0135,0.0195,0.1087,2.8
1.7,-0.0098,0.0067,0.0405,0.0742,2.7
1.701,0.0075,-0.0083,0.0652,0.0367,2.5
1.702,0.0202,-0.0046,0.0825,-0.0008,2.3
1.703,0.033,0.0112,0.0982,-0.0181,2.1
1.704,0.0472,0.0165,0.1057,-0.1238,1.8
1.705,0.0615,0.0067,0.0967,-0.1223,1.9
1.706,0.0705,-0.0015,0.084,0.0075,1.8
1.707,0.0727,-0.0128,0.06,-0.0105,1.7
1.708,0.0675,-0.024,0.0262,-0.03,1.5
1.709,0.0592,-0.0315,-0.012,-0.0503,1.5
1.71,0.0487,-0.0405,-0.0346,-0.1073,1.4
1.711,0.045,-0.0225,-0.033,-0.0623,1.3
1.712,0.0457,-0.0038,-0.0218,0.0495,1.5
1.713,0.0502,-0.003,0.0217,0.1305,1.3
1.714,0.0592,0.0015,0.0885,0.1312,1.6
1.715,0.0615,0.003,0.141,0.1237,1.2
1.716,0.0532,0.0015,0.1672,-0.012,1.3
1.717,0.0435,-0.0023,0.165,-0.1088,1.3
1.718,0.0345,-0.0053,0.1432,0.0292,1.3
1.719,0.027,-0.003,0.1185,0.1117,1.2
1.72,0.0255,-0.0008,0.0982,0.0382,1.0
1.721,0.0217,0.0007,0.0705,0.0787,1.3
1.722,0.015,-0.0015,0.0532,0.1552,1.2
1.723,0.0067,-0.0053,0.0622,-0.1485,1.0
1.724,-0.0038,0.0015,0.0705,-0.192,1.2
1.725,-0.0181,0.0052,0.0712,0.0615,1.2
1.726,-0.024,-0.0046,0.0555,0.0367,1.3
1.727,-0.0203,-0.0046,0.0345,0.048,1.4
1.728,-0.024,-0.0098,0.0195,0.0255,1.5
1.729,-0.0181,-0.0165,0.0127,0.0015,1.4
1.73,-0.0068,-0.0113,0.0142,0.0157,1.7
1.731,0.003,0.0105,0.021,-0.0346,1.5
1.732,0.0075,0.0165,0.0442,-0.06,1.8
1.733,0.0022,-0.0023,0.0697,-0.0263,1.8
1.734,-0.012,-0.0068,0.0832,-0.0765,1.8
1.735,-0.0413,0.0097,0.09,-0.183,2.0
1.736,-0.0578,0.0255,0.0825,-0.045,2.1
1.737,-0.0765,0.0165,0.0615,0.1447,2.3
1.738,-0.084,-0.003,0.0262,0.1462,2.2
1.739,-0.0803,0.0105,-0.0158,-0.0308,2.4
1.74,-0.081,0.057,-0.0458,-0.0638,2.5
1.741,-0.0511,0.0817,-0.0721,-0.0413,2.7
1.742,-0.0458,0.0675,-0.0968,-0.1545,2.7
1.743,-0.0668,0.0187,-0.1133,-0.2048,2.5
1.744,-0.0825,-0.0473,-0.126,-0.1478,3.1
1.745,-0.1185,-0.1088,-0.1328,0.0285,3.0
1.746,-0.1433,-0.1298,-0.1388,0.0307,3.3
1.747,-0.15,-0.0818,-0.1433,0.0532,3.2
1.748,-0.15,-0.0436,-0.135,0.09,3.6
1.749,-0.1403,0.0,-0.12,0.0435,3.4
1.75,-0.1073,0.0172,-0.1103,0.0697,3.6
1.751,-0.066,0.0045,-0.1125,0.045,3.6
1.752,-0.039,0.0067,-0.135,0.0652,3.6
1.753,-0.0135,-0.0015,-0.162,-0.0091,3.8
1.754,0.0157,0.009,-0.195,0.003,3.7
1.755,0.0315,0.0075,-0.2205,0.042,3.9
1.756,0.0277,0.0082,-0.2295,0.0082,3.9
1.757,0.0217,0.0082,-0.2258,0.039,4.0
1.758,0.018,0.0037,-0.2011,0.0105,4.0
1.759,0.0195,0.0067,-0.1658,0.0285,3.7
1.76,0.0345,0.0052,-0.1133,0.0165,3.8
1.761,0.0442,0.009,-0.0443,0.0097,3.9
1.762,0.0285,0.0082,0.0195,0.0157,4.0
1.763,0.0232,0.0082,0.072,0.0015,3.6
1.764,0.0397,0.006,0.1005,0.0142,3.8
1.765,0.0772,0.0052,0.1162,0.003,3.7
1.766,0.117,0.0052,0.1192,0.0157,3.8
1.767,0.1335,0.0067,0.1117,0.0187,3.5
1.768,0.1485,0.0052,0.1035,0.036,3.5
1.769,0.1462,0.0022,0.0817,0.0375,3.7
1.77,0.15,0.0045,0.063,0.024,3.4
1.771,0.174,0.003,0.0457,0.0225,3.5
1.772,0.2062,0.0045,0.0315,-0.0046,3.4
1.773,0.2242,0.006,0.0262,-0.0511,3.6
1.774,0.2235,0.009,0.0262,-0.1088,3.3
1.775,0.2182,0.0127,0.033,-0.0735,3.4
1.776,0.2145,0.0127,0.036,-0.0256,3.4
1.777,0.2287,0.012,0.0382,-0.0308,3.2
1.778,0.2257,0.0082,0.0412,-0.0046,3.5
1.779,0.2122,0.003,0.0465,0.0075,3.2
1.78,0.1935,-0.0015,0.0502,0.0292,3.7
1.781,0.1695,-0.0091,0.0517,0.084,3.4
1.782,0.1515,-0.0181,0.0555,0.1297,3.4
1.783,0.1327,-0.0195,0.06,0.105,3.4
1.784,0.1162,-0.012,0.0607,0.0015,3.3
1.785,0.09,0.0022,0.0615,-0.06,3.3
1.786,0.0817,0.0135,0.0622,-0.078,3.1
1.787,0.063,0.0202,0.0615,-0.075,3.3
1.788,0.039,0.0247,0.0532,-0.0525,3.2
1.789,0.0517,0.0232,0.039,-0.0653,3.3
1.79,0.063,0.0165,0.0307,-0.0405,3.1
1.791,0.057,0.0112,0.0202,0.0345,3.3
1.792,0.0375,0.006,0.0067,0.03,3.2
1.793,0.0105,0.0045,-0.003,0.0217,3.0
1.794,-0.0105,0.003,-0.0181,0.0607,3.0
1.795,-0.0315,-0.0046,-0.0308,0.0547,3.0
1.796,-0.0428,-0.0135,-0.0398,-0.003,3.0
1.797,-0.0436,-0.0105,-0.0473,-0.0165,3.0
1.798,-0.0548,-0.0038,-0.054,0.0045,2.9
1.799,-0.0706,0.0,-0.0555,-0.0608,2.8
1.8,-0.0825,0.003,-0.0533,-0.0706,2.7
1.801,-0.0893,0.003,-0.0518,-0.0323,2.9
1.802,-0.1006,-0.0023,-0.0458,-0.0218,2.6
1.803,-0.1058,-0.0068,-0.0375,-0.042,2.6
1.804,-0.1118,-0.0091,-0.0256,-0.0195,2.6
1.805,-0.126,-0.0128,-0.0173,0.1207,2.6
1.806,-0.1426,-0.0105,-0.0083,0.0157,2.5
1.807,-0.1696,-0.0015,0.0045,-0.0803,2.5
1.808,-0.1958,-0.0015,0.0105,-0.0203,2.6
1.809,-0.219,-0.0008,0.018,0.0142,2.4
1.81,-0.237,-0.0008,0.0255,0.0555,2.6
1.811,-0.2483,-0.006,0.0277,0.0052,2.2
1.812,-0.249,-0.0083,0.0352,0.0082,2.5
1.813,-0.2423,-0.0015,0.0465,-0.09,2.2
1.814,-0.2393,0.0082,0.0547,-0.126,2.3
1.815,-0.2438,0.0075,0.0555,0.0352,2.2
1.816,-0.2535,0.003,0.0577,0.009,2.0
1.817,-0.2565,-0.0015,0.0622,-0.0023,2.2
1.818,-0.2393,-0.006,0.0577,0.0382,1.8
1.819,-0.2175,-0.006,0.0442,0.0457,2.2
1.82,-0.1815,-0.0083,0.0307,0.078,1.8
1.821,-0.1463,-0.0038,0.0157,0.0082,2.1
1.822,-0.1065,-0.0023,0.0007,-0.0038,1.7
1.823,-0.0623,-0.0068,-0.015,-0.0046,1.8
1.824,-0.027,-0.012,-0.027,-0.0225,1.7
1.825,0.009,-0.0181,-0.0361,-0.0083,1.8
1.826,0.018,-0.0128,-0.0428,-0.0383,1.8
1.827,0.0405,-0.0098,-0.0443,-0.0046,1.6
1.828,0.0457,-0.0158,-0.0473,0.0247,1.5
1.829,0.006,-0.012,-0.0533,-0.0233,1.5
1.83,0.0255,0.0015,-0.0615,-0.048,1.5
1.831,0.06,0.012,-0.0675,-0.012,1.4
1.832,0.0802,0.0142,-0.0683,-0.0053,1.3
1.833,0.1275,0.0075,-0.0713,0.015,1.4
1.834,0.165,-0.003,-0.0765,0.0495,1.3
1.835,0.198,-0.015,-0.0953,0.0442,1.3
1.836,0.2212,-0.0203,-0.1155,0.108,1.2
1.837,0.2242,-0.0181,-0.0878,0.105,1.4
1.838,0.186,-0.0113,-0.0353,-0.0285,1.2
1.839,0.1387,0.0015,-0.0158,-0.0675,1.3
1.84,0.1155,0.0007,-0.0308,-0.0323,1.3
1.841,0.099,-0.0008,-0.0713,-0.039,1.3
1.842,0.0765,0.0,-0.0968,-0.0285,1.3
1.843,0.0637,-0.0008,-0.096,-0.0256,1.2
1.844,0.0862,0.0007,-0.084,-0.0308,1.4
1.845,0.09,-0.0008,-0.0645,-0.0256,1.3
1.846,0.078,0.0007,-0.0555,-0.0315,1.2
1.847,0.0592,0.0015,-0.0495,-0.0218,1.3
1.848,0.039,0.003,-0.0405,-0.0158,1.3
1.849,0.045,0.0045,-0.03,-0.0008,1.3
1.85,0.0592,0.0067,-0.0225,0.0082,1.3
1.851,0.0465,0.006,-0.0188,0.0007,1.5
1.852,0.0397,0.0007,-0.015,0.0022,1.3
1.853,0.0547,0.0,-0.0091,-0.0008,1.5
1.854,0.0352,-0.0015,0.0,-0.0008,1.3
1.855,0.0465,0.0,0.0105,0.0037,1.6
1.856,0.0772,-0.0008,0.0195,0.0195,1.3
1.857,0.0675,-0.0015,0.0187,0.033,1.6
1.858,0.0585,0.0015,0.0187,0.0285,1.4
1.859,0.0637,0.0,0.0165,0.0105,1.5
1.86,0.093,-0.0015,0.0142,-0.0143,1.5
1.861,0.087,-0.0038,0.0187,-0.0405,1.5
1.862,0.0442,-0.006,0.0285,-0.0825,1.5
1.863,-0.0038,-0.0091,0.0405,-0.0698,1.5
1.864,-0.0503,-0.0091,0.057,0.0697,1.5
1.865,-0.0405,-0.0068,0.0802,0.1312,1.5
1.866,-0.0075,-0.0008,0.099,0.024,1.4
1.867,0.0352,0.0097,0.1132,0.0165,1.6
1.868,0.066,0.0165,0.1237,0.0952,1.4
1.869,0.057,0.0127,0.126,0.0,1.5
1.87,0.024,0.0007,0.1335,-0.1845,1.3
1.871,-0.0083,-0.003,0.135,-0.1253,1.6
1.872,-0.0128,0.0015,0.1372,0.0532,1.5
1.873,-0.0233,0.0045,0.1447,0.06,1.6
1.874,-0.042,0.0105,0.1462,0.0157,1.5
1.875,-0.057,0.009,0.1402,0.0142,1.5
1.876,-0.057,-0.0008,0.1372,0.0472,1.5
1.877,-0.0608,-0.006,0.1372,0.0225,1.4
1.878,-0.084,-0.003,0.1297,-0.0083,1.3
1.879,-0.1125,0.0037,0.12,-0.042,1.4
1.88,-0.123,0.0045,0.1072,-0.105,1.4
1.881,-0.1125,0.003,0.0945,-0.0503,1.3
1.882,-0.1065,0.0007,0.0817,-0.0128,1.5
1.883,-0.0878,-0.0053,0.0675,0.0142,1.4
1.884,-0.0593,-0.0135,0.06,0.138,1.4
1.885,-0.0398,-0.0181,0.0555,0.1447,1.5
1.886,-0.039,-0.015,0.0502,0.1012,1.4
1.887,-0.054,-0.0158,0.042,0.0952,1.5
1.888,-0.0555,-0.012,0.0337,0.0705,1.4
1.889,-0.0458,-0.0113,0.024,0.111,1.6
1.89,-0.033,-0.0143,0.018,0.0412,1.4
1.891,-0.0346,-0.0053,0.009,-0.1523,1.4
1.892,-0.042,0.003,0.0007,-0.3915,1.3
1.893,-0.039,0.0172,-0.0015,-0.4125,1.3
1.894,-0.0353,0.0232,-0.0015,-0.0915,1.5
1.895,-0.027,0.0135,0.0022,-0.006,1.4
1.896,0.0022,0.0105,0.0067,-0.0428,1.3
1.897,0.0517,0.012,0.009,0.0405,1.5
1.898,0.0855,0.0045,0.012,0.0367,1.5
1.899,0.0795,0.0022,0.0135,0.0465,1.7
1.9,0.0592,0.003,0.0202,0.0555,1.4
1.901,0.0615,-0.0008,0.0255,0.0375,1.6
1.902,0.1155,0.0015,0.0285,-0.003,1.4
1.903,0.1635,0.0022,0.0307,-0.0353,1.5
1.904,0.18,0.0007,0.0292,-0.021,1.4
1.905,0.1837,-0.0023,0.0225,-0.0083,1.5
1.906,0.1635,-0.0053,0.0142,0.0487,1.6
1.907,0.1312,-0.0068,0.0052,0.1207,1.6
1.908,0.093,-0.0128,-0.0068,0.174,1.5
1.909,0.0427,-0.0165,-0.0165,0.1192,1.6
1.91,0.0157,-0.0083,-0.0256,0.024,1.5
1.911,0.0,-0.0038,-0.0368,-0.0308,1.6
1.912,-0.0195,0.0045,-0.0511,-0.1448,1.5
1.913,-0.0353,0.009,-0.066,-0.099,1.5
1.914,-0.0458,0.0052,-0.0795,0.072,1.7
1.915,-0.045,0.0037,-0.0938,0.0945,1.8
1.916,-0.048,-0.0038,-0.1088,0.069,1.6
1.917,-0.039,-0.0068,-0.1253,0.0592,1.8
1.918,-0.0368,-0.0105,-0.1358,0.0487,1.5
1.919,-0.0428,-0.0068,-0.1411,0.0337,1.7
1.92,-0.0443,-0.0053,-0.1478,0.0142,1.5
1.921,-0.042,-0.006,-0.1485,0.027,1.7
1.922,-0.0293,-0.0008,-0.1485,-0.0165,1.6
1.923,-0.0233,0.0052,-0.1485,-0.0668,1.8
1.924,-0.0225,0.012,-0.15,-0.0593,1.6
1.925,-0.0233,0.0135,-0.1538,-0.0848,1.6
1.926,-0.027,0.0165,-0.15,-0.0645,1.7
1.927,-0.042,0.0165,-0.1426,-0.0308,1.7
1.928,-0.063,-0.003,-0.1411,-0.0436,1.7
1.929,-0.0691,-0.0218,-0.1403,-0.0818,1.7
1.93,-0.066,-0.0158,-0.1365,-0.0361,1.6
1.931,-0.0593,-0.0135,-0.129,0.051,1.7
1.932,-0.0503,-0.012,-0.1215,0.0015,1.7
1.933,-0.048,-0.0075,-0.117,0.021,1.8
1.934,-0.0315,-0.0015,-0.1065,0.0855,1.8
1.935,-0.012,0.0127,-0.0915,0.0532,1.7
1.936,-0.003,0.015,-0.0758,-0.0495,1.5
1.937,-0.0053,0.015,-0.0578,-0.0465,1.8
1.938,-0.0128,0.0127,-0.042,0.0352,1.7
1.939,-0.0233,0.009,-0.0248,0.0067,1.7
1.94,-0.0323,0.0052,-0.0053,-0.0105,1.8
1.941,-0.0533,0.003,0.0165,0.033,1.8
1.942,-0.0975,-0.0008,0.039,0.0787,1.7
1.943,-0.0893,-0.012,0.054,0.0247,1.7
1.944,-0.0338,-0.0098,0.0675,0.0067,1.7
1.945,-0.0098,-0.012,0.0787,0.0427,1.7
1.946,-0.0015,-0.0105,0.0877,0.024,1.7
1.947,-0.0203,-0.0053,0.0915,0.018,1.7
1.948,-0.0465,-0.0053,0.09,-0.003,1.7
1.949,-0.0488,0.0,0.0885,-0.0008,1.9
1.95,-0.0495,0.0015,0.0855,0.018,1.7
1.951,-0.0465,0.003,0.0825,0.036,1.9
1.952,-0.0398,0.0052,0.0817,0.0555,1.6
1.953,-0.0323,0.0082,0.0727,0.03,1.9
1.954,-0.0315,0.0105,0.0615,0.0165,1.8
1.955,-0.033,0.0112,0.051,0.0067,1.8
1.956,-0.0285,0.0105,0.0427,-0.0195,1.9
1.957,-0.027,0.0082,0.0382,-0.0308,1.8
1.958,-0.0203,0.009,0.0277,-0.0218,2.0
1.959,-0.0158,0.009,0.015,-0.012,1.9
1.96,-0.0113,0.0075,0.0067,-0.0128,1.9
1.961,-0.0046,0.0082,-0.0015,-0.0038,1.9
1.962,0.006,0.0105,-0.0105,0.0105,1.9
1.963,0.0195,0.0045,-0.0181,0.0157,1.9
1.964,0.0315,-0.0038,-0.0256,-0.0128,2.1
1.965,0.039,-0.0053,-0.03,-0.0593,2.1
1.966,0.0412,-0.0008,-0.0346,-0.057,1.8
1.967,0.0345,-0.0008,-0.0346,-0.0653,2.3
1.968,0.0277,-0.0075,-0.033,-0.093,1.9
1.969,0.0217,-0.0143,-0.0293,0.0367,2.3
1.97,0.0172,-0.0083,-0.0256,0.1042,2.1
1.971,0.0195,0.0037,-0.0233,-0.0105,2.2
1.972,0.0232,0.003,-0.015,-0.0825,2.1
1.973,0.03,0.0135,-0.0068,-0.0443,2.2
1.974,0.0307,0.0277,-0.006,0.075,2.1
1.975,0.0307,0.0075,-0.0098,-0.0691,2.1
1.976,0.0307,0.003,-0.0098,-0.135,2.2
1.977,0.0292,-0.0015,-0.0091,-0.012,2.1
1.978,0.0352,-0.012,-0.006,-0.0105,2.4
1.979,0.0375,-0.0105,-0.0083,0.0847,2.1
1.98,0.0345,-0.0128,-0.0068,0.0495,2.4
1.981,0.0307,-0.006,-0.0068,0.0277,2.4
1.982,0.027,0.0,-0.0083,-0.0046,2.2
1.983,0.0277,0.012,-0.0053,-0.126,2.4
1.984,0.0322,0.0247,0.0015,-0.0346,2.3
1.985,0.0405,0.0135,0.009,0.093,2.6
1.986,0.0435,-0.0053,0.0082,0.1365,2.3
1.987,0.0457,-0.0083,0.0037,0.0165,2.4
1.988,0.0465,-0.0098,0.0022,-0.084,2.4
1.989,0.0427,-0.0195,0.0007,-0.0983,2.5
1.99,0.0397,-0.0233,0.0007,-0.1013,2.6
1.991,0.0345,-0.0135,0.009,-0.1163,2.5
1.992,0.033,-0.012,0.0195,-0.1313,2.5
1.993,0.0382,-0.03,0.0225,0.0652,2.6
1.994,0.0465,-0.0188,0.0172,0.1372,2.6
1.995,0.0555,0.0052,0.0217,0.0292,2.5
1.996,0.0607,0.009,0.0225,0.018,2.6
1.997,0.0562,0.009,0.0157,0.0382,2.6
1.998,0.048,0.0045,0.0127,0.018,2.5
1.999,0.0382,0.003,0.0105,-0.0465,2.6
2.0,0.0255,0.0067,0.0135,0.003,2.5
2.001,0.0112,-0.0053,0.018,0.024,2.8
2.002,-0.0008,-0.0113,0.0187,-0.0405,2.5
2.003,-0.0098,-0.0105,0.0187,0.0352,2.7
2.004,-0.0203,-0.0181,0.0202,0.0502,2.6
2.005,-0.0278,-0.0195,0.0195,-0.0143,2.6
2.006,-0.0346,-0.0143,0.015,-0.0105,2.6
2.007,-0.039,-0.0083,0.015,-0.033,2.6
2.008,-0.0413,-0.0023,0.015,-0.0443,2.9
2.009,-0.0436,0.0015,0.015,-0.0525,2.6
2.01,-0.0443,0.0,0.0135,-0.0653,2.7
2.011,-0.0443,-0.0143,0.0112,-0.0458,2.6
2.012,-0.0405,-0.0218,0.0127,-0.0181,2.7
2.013,-0.033,-0.024,0.0135,0.0195,2.7
2.014,-0.024,-0.0256,0.0165,0.0427,2.8
2.015,-0.0113,-0.0233,0.0202,0.0367,2.8
2.016,-0.0015,-0.0053,0.0195,0.003,2.6
2.017,0.0007,0.0165,0.018,-0.0878,2.7
2.018,0.0015,0.0135,0.0195,-0.2033,2.6
2.019,0.0015,0.021,0.0195,-0.1411,2.7
2.02,0.0,0.0307,0.0247,-0.0248,2.5
2.021,-0.003,0.024,0.0315,0.0442,2.8
2.022,-0.0195,0.0127,0.0322,0.18,2.8
2.023,-0.0593,0.0157,0.0352,0.1575,2.7
2.024,-0.0983,0.0345,0.0322,0.1087,2.8
2.025,-0.1185,0.0285,0.0255,0.0975,2.6
2.026,-0.114,0.024,0.0195,0.012,2.8
2.027,-0.0893,0.0195,0.0157,-0.0083,2.6
2.028,-0.0593,0.009,0.0142,-0.0825,2.6
2.029,-0.03,0.009,0.015,-0.081,2.7
2.03,-0.0091,0.0165,0.0157,0.0592,2.6
2.031,0.003,0.018,0.021,0.1702,2.7
2.032,0.0127,0.006,0.0285,0.2242,2.6
2.033,0.018,0.0007,0.0255,0.078,2.6
2.034,0.0165,-0.0053,0.0202,-0.0653,2.4
2.035,0.0112,-0.012,0.0165,-0.099,2.7
2.036,0.009,-0.0091,0.015,-0.048,2.5
2.037,0.0067,-0.0008,0.015,0.051,2.7
2.038,0.0067,0.0075,0.0165,-0.0068,2.6
2.039,0.0105,0.0067,0.0195,-0.0413,2.4
2.04,0.015,-0.0008,0.018,-0.0165,2.6
2.041,0.0187,-0.0091,0.0135,0.0255,2.5
2.042,0.024,-0.0158,0.015,0.2092,2.6
2.043,0.0255,-0.0143,0.015,0.2362,2.4
2.044,0.0307,-0.0068,0.0105,0.0975,2.4
2.045,0.0307,0.0015,0.0082,0.1005,2.6
2.046,0.0322,0.0007,0.0075,0.1125,2.5
2.047,0.0315,-0.0068,0.0052,0.0622,2.6
2.048,0.0277,-0.012,0.0007,0.0495,2.3
2.049,0.0232,-0.0181,-0.0015,0.0592,2.6
2.05,0.0157,-0.0188,-0.0015,0.1042,2.4
2.051,0.0075,-0.0188,-0.003,0.1702,2.6
2.052,0.0015,-0.0203,-0.006,0.141,2.3
2.053,-0.003,-0.0181,-0.0068,0.0052,2.4
2.054,-0.006,-0.0083,-0.0053,-0.2085,2.3
2.055,-0.0038,-0.0023,-0.0038,-0.369,2.3
2.056,-0.003,0.003,-0.003,-0.0983,2.4
2.057,0.0,-0.006,-0.0023,0.153,2.4
2.058,0.006,-0.024,-0.0015,-0.012,2.4
2.059,0.0082,-0.0091,-0.0008,-0.0848,2.3
2.06,0.0127,0.0067,-0.0008,-0.1275,2.3
2.061,0.018,0.0037,-0.003,-0.216,2.2
2.062,0.0232,0.0067,-0.0008,-0.1808,2.3
2.063,0.027,0.0082,-0.0008,-0.0698,2.4
2.064,0.03,0.0052,-0.0015,-0.0233,2.2
2.065,0.033,-0.0023,-0.003,0.027,2.5
2.066,0.0352,-0.015,-0.0046,0.1267,2.2
2.067,0.039,-0.0091,-0.0068,-0.0098,2.2
2.068,0.0397,0.0045,-0.0113,-0.1028,1.9
2.069,0.0405,-0.0008,-0.0105,-0.2258,2.1
2.07,0.042,0.003,-0.0091,-0.27,2.1
2.071,0.0427,0.0015,-0.0113,-0.021,2.2
2.072,0.0427,-0.0023,-0.012,-0.057,2.1
2.073,0.0405,-0.0008,-0.0075,-0.0653,2.0
2.074,0.0367,-0.0046,-0.0068,-0.0308,2.2
2.075,0.033,-0.0091,-0.0083,-0.0653,1.9
2.076,0.0277,-0.015,-0.0083,0.0345,2.3
2.077,0.0225,-0.0195,-0.0068,0.054,1.9
2.078,0.018,-0.0173,-0.0091,0.0367,2.0
2.079,0.015,-0.0083,-0.0113,-0.0383,2.0
2.08,0.0097,-0.0038,-0.012,-0.0728,2.0
2.081,0.0067,0.003,-0.0091,-0.12,1.9
2.082,0.0045,0.0067,-0.0046,-0.0938,2.1
2.083,0.003,0.003,-0.0053,0.033,2.0
